geoid,prc_asian,unreliable_flag
6067008132,0.0393619758168253,0
6067009619,0.33468534906588,0
6067009610,0.27285759796113396,0
6067009609,0.35737392959086606,0
6067002600,0.0795964125560538,0
6067008135,0.0451834862385321,1
6067008138,0.0105920695274307,1
6067008139,0.0237165178571429,1
6067008141,0.0306739418964754,1
6067008142,0.0347686547205135,1
6067008143,0.0300330872995673,0
6067008136,0.105066445182724,0
6067008144,0.0448717948717949,1
6067008204,0.018098510882016004,1
6067008203,0.0274989963869932,1
6067008145,0.0291682115931282,0
6067008510,0.11464699683877802,0
6067008208,0.0234782608695652,1
6067008206,0.0488593803200545,0
6067008209,0.0362462760675273,0
6067007301,0.0469812487121368,0
6067009325,0.0520408163265306,1
6067007101,0.0,1
6067008705,0.261365364147788,0
6067009326,0.28339278636543797,0
6067009330,0.35002541942043697,0
6067007105,0.300339366515837,0
6067003203,0.500158982511924,0
6067009637,0.431079224545871,0
6067001101,0.0687160940325497,0
6067988300,0.0503921241448356,0
6067009611,0.197538276793756,0
6067009615,0.185748700393052,0
6067009616,0.259157351676698,0
6067009614,0.266127963968738,0
6067009800,0.0192192192192192,1
6067009612,0.21523369878822896,0
6067008404,0.0448045757864633,1
6067008211,0.0204011065006916,1
6067008403,0.15573770491803302,0
6067008402,0.0423821702594081,0
6067008210,0.0454233801851217,0
6067009308,0.065814696485623,0
6067009112,0.124935467217346,0
6067009617,0.21249318057828698,0
6067009618,0.288843398157625,0
6067008504,0.15411106328024102,0
6067008501,0.151468075190306,0
6067008512,0.27887451781257105,0
6067008907,0.0473162521039835,0
6067008908,0.062852841550621,0
6067008909,0.0623003194888179,0
6067008702,0.102985074626866,0
6067009309,0.0190161223646135,1
6067009316,0.407190635451505,0
6067009318,0.491299069202752,0
6067009310,0.118392952482648,0
6067009317,0.285077608729061,0
6067009319,0.4671821953979629,0
6067009320,0.377649722165055,0
6067009311,0.277712437518377,0
6067009321,0.330647868412219,0
