geoid,countyfp,cvapdens
6067008005,67,0.00356590930687
6067008009,67,0.00363592716143
6067008117,67,0.0015704004521199999
6067008113,67,0.00281071673277
6067008120,67,0.00326583278736
6067008119,67,0.00433110443163
6067008111,67,0.005116304657689999
6067008010,67,0.00396101005756
6067007004,67,0.004451135039439999
6067006900,67,0.0035058940029699995
6067007001,67,0.00233559557687
6067007007,67,0.0032058174834599996
6067007501,67,0.00423107892513
6067007503,67,0.0031057919769499997
6067007504,67,0.0015704004521199999
6067007013,67,0.0019955088547599998
6067007010,67,0.0029357486159
6067007012,67,0.00233059430155
6067007011,67,0.00434610825761
6067007014,67,0.00511130338236
6067007202,67,0.0025306453145599998
6067009900,67,0.00269568740029
6067009606,67,0.0047412090083
6067000100,67,0.0029357486159
6067007429,67,0.00291074223927
6067007426,67,0.00150538387289
6067007427,67,0.004451135039439999
6067007432,67,0.00339086467049
6067007431,67,0.00224557262102
6067007433,67,0.005216330164189999
6067007430,67,0.00489124726805
6067008507,67,0.00258065806781
6067008505,67,0.0014353660183299998
6067009331,67,0.00502628170183
6067008704,67,0.00205552415866
6067009329,67,0.00123531500533
6067009324,67,0.0020905330859400002
6067009010,67,0.0034458786990700005
6067008801,67,0.00269068612496
6067009201,67,0.00245562618468
6067009638,67,0.005531410509680001
6067008703,67,0.0035909156835
6067008508,67,0.00429109422903
6067005509,67,0.00135534561313
6067009328,67,0.0032358251354099995
6067009332,67,0.0009402397611389999
6067007018,67,0.00314580217956
6067003204,67,0.0032858378886599995
6067009634,67,0.00209553436126
6067007106,67,0.00518132123692
6067009630,67,0.00644664389419
6067009408,67,0.0011702984260999999
6067009633,67,0.00195549865216
6067009632,67,0.00465618732777
6067009636,67,0.00492625619533
6067009635,67,0.00389099220301
6067004502,67,0.00226557772232
6067004701,67,0.0016654246832899999
6067004501,67,0.00154539407549
6067009639,67,0.00257565679248
6067004702,67,0.00256065296651
6067005510,67,0.00337085956919
6067005904,67,0.00354590420557
6067005204,67,0.00331084426529
6067007016,67,0.0039410049562600006
6067005205,67,0.00154539407549
6067008506,67,0.00157540172744
6067007020,67,0.003225822584760001
6067007428,67,0.00249563638728
6067007102,67,0.005746465348659999
6067009011,67,0.00272569505224
6067008509,67,0.0031658072808600003
6067005903,67,0.00155539662614
6067009407,67,0.00642163751757
6067007103,67,0.00290073968862
6067009622,67,0.00502628170183
6067007019,67,0.0005851492130490001
6067007104,67,0.0048962485433800005
6067005301,67,0.0007852002260580001
6067003202,67,0.00331584554061
6067005505,67,0.0034358761484200003
6067007424,67,0.00228058154829
6067007406,67,0.005326358221350001
6067009312,67,0.00416106107057
6067008600,67,0.00538137224992
6067009406,67,0.0017054348859000005
6067002700,67,0.0024306198080500004
6067000200,67,0.00305077794838
6067000300,67,0.00250563893793
6067000400,67,0.00335085446789
6067000500,67,0.00259566189378
6067002000,67,0.0019955088547599998
6067001900,67,0.00260066316911
6067001800,67,0.00376596031988
6067008137,67,0.0015503953508099993
6067007423,67,0.0027657052548400005
6067005102,67,0.00308078560033
6067009307,67,0.00380096924716
6067004201,67,0.00334085191724
6067008905,67,0.0035709105822
6067001200,67,0.00302577157175
6067001300,67,0.00280071418212
6067000600,67,0.00105026781829
6067001400,67,0.0022055624184200004
6067000700,67,0.00214054583919
6067000800,67,0.00134034178716
6067001500,67,0.00389099220301
6067005508,67,0.0028407243847199995
6067007602,67,0.0036809386393499995
6067003600,67,0.0017904565664200005
6067008912,67,0.0023906096054499997
6067009110,67,0.000990252514391
6067008140,67,0.0023155904755700002
6067003501,67,0.00196550120281
6067008008,67,0.00382597562378
6067007415,67,0.00235059940285
6067009501,67,0.00146037239496
6067009403,67,0.0014553711196400002
6067009314,67,0.00414105596927
6067005001,67,0.00520132633822
6067006004,67,0.001845470595
6067007906,67,0.00280071418212
6067008207,67,0.00323082386008
6067009103,67,0.00221556496907
6067009008,67,0.00269068612496
6067009007,67,0.00177545274045
6067009106,67,0.003275835338010001
6067009323,67,0.0039009947536599995
6067001600,67,0.004721203907
6067001700,67,0.00455116054594
6067009107,67,0.00246562873533
6067009608,67,0.00447114014074
6067009601,67,0.0037459552185799996
6067005506,67,0.0017654501898
6067007903,67,0.0036459297120799996
6067008122,67,0.00280071418212
6067008129,67,0.00216055094049
6067008130,67,0.0028457256600400004
6067009404,67,0.00417106362122
6067009105,67,0.00158040300277
6067008125,67,0.0041460572446
6067008124,67,0.0037009437406499996
6067008127,67,0.0036609335380500003
6067008128,67,0.0017804540157700004
6067008131,67,0.0036509309874
6067008133,67,0.00193549355086
6067008134,67,0.00358091313285
6067008132,67,0.00317080855618
6067009619,67,0.0057764730006199996
6067009610,67,0.00382597562378
6067009609,67,0.0031157945276
6067002600,67,0.00208053053529
6067008135,67,0.00328083661334
6067008138,67,0.0025206427639
6067008139,67,0.00263567209638
6067008141,67,0.00460617457452
6067008142,67,0.00257565679248
6067008143,67,0.0030657817743499995
6067008136,67,0.00188047952228
6067008144,67,0.001845470595
6067008204,67,0.0033858633951700003
6067008203,67,0.00382097434846
6067008145,67,0.005961520187649999
6067008510,67,0.0031658072808600003
6067008208,67,0.0037009437406499996
6067008206,67,0.00417606489655
6067008209,67,0.00328083661334
6067007301,67,0.00335585574321
6067009325,67,0.0008052053273580001
6067007101,67,0.00020505228833400001
6067008705,67,0.004236080200449999
6067009326,67,0.00348588890167
6067009330,67,0.00266067847301
6067007105,67,0.00447114014074
6067003203,67,0.0016204132053699999
6067009637,67,0.00395600878224
6067001101,67,0.00193049227553
6067988300,67,0.00555641688631
6067009611,67,0.00219055859244
6067009615,67,0.0055864245382599995
6067009616,67,0.00377096159521
6067009614,67,0.00505128807846
6067009800,67,0.00133534051183
6067009612,67,0.003490890177
6067008404,67,0.0023606019535
6067008211,67,0.00221056369374
6067008403,67,0.00396101005756
6067008402,67,0.00387098710171
6067008210,67,0.00482623068883
6067009308,67,0.00438611846021
6067009112,67,0.00269568740029
6067009617,67,0.00273569760289
6067009618,67,0.00331084426529
6067008504,67,0.0030357741224000005
6067008501,67,0.00437111463423
6067008512,67,0.00257065551716
6067008907,67,0.0034758863510199996
6067008908,67,0.00333084936659
6067008909,67,0.00165042085732
6067008702,67,0.00227558027297
6067009309,67,0.00191548844955
6067009316,67,0.0027957129067899995
6067009318,67,0.0014553711196400002
6067009310,67,0.00501627915118
6067009317,67,0.00408104066537
6067009319,67,0.0032358251354099995
6067009320,67,0.0029457511665500003
6067009311,67,0.0044311299381300006
6067009321,67,0.0040760393900399995
