geoid,prc_black,unreliable_flag
6067000200,0.0127422352004247,1
6067000300,0.00259319286871961,1
6067000400,0.054353296426774,0
6067000500,0.069969040247678,0
6067002000,0.0275080906148867,1
6067001900,0.0509244242620824,0
6067001800,0.141671852312798,0
6067008137,0.0120857699805068,1
6067007423,0.176842521240861,0
6067005102,0.0761346998535871,0
6067009307,0.0239488117001828,0
6067004201,0.279935851746258,0
6067008905,0.0564959796868388,1
6067001200,0.0727957326639473,0
6067001300,0.0719659797186784,0
6067000600,0.26875,0
6067001400,0.056665307786384005,0
6067000700,0.306335204490778,0
6067000800,0.0521907216494845,1
6067001500,0.0155514630652752,1
6067005508,0.0825072886297376,0
6067007602,0.0640363561247676,1
6067003600,0.0356209150326797,0
6067008912,0.0785234899328859,0
6067009110,0.269590643274854,0
6067008140,0.0548035655331793,1
6067003501,0.0653568564554932,0
6067008008,0.0240570846075433,1
6067007415,0.0989824236817761,0
6067009501,0.0066480055983205,1
6067009403,0.0,1
6067009314,0.112771964789902,0
6067005001,0.15456570155901997,0
6067006004,0.0669056152927121,1
6067007906,0.0279778393351801,0
6067008207,0.008356545961002791,1
6067009103,0.13084415584415598,0
6067009008,0.10079522862823101,0
6067009007,0.18911564625850302,0
6067009106,0.10472889329041801,0
6067009323,0.0601132833911931,0
6067001600,0.0195720683363742,1
6067001700,0.0429107813338101,1
6067009107,0.115322839704465,0
6067009608,0.176397205588822,0
6067009601,0.21833994507171198,0
6067005506,0.176864535768645,0
6067007903,0.0626769106348564,1
6067008122,0.0110864745011086,1
6067008129,0.0518327605956472,1
6067008130,0.0278265229380797,1
6067009404,0.0236384266263238,1
6067009105,0.0961775585696671,0
6067008125,0.0174523570712136,1
6067008124,0.0166735282009057,1
6067008127,0.0124359912216533,1
6067008128,0.0419187554019015,1
6067008131,0.0503273322422259,0
6067008133,0.0962385631989156,0
6067008134,0.0939413130673422,0
6067008132,0.0509390275276563,1
6067009619,0.0672320550639135,0
6067009610,0.21774450461930603,0
6067009609,0.168791627021884,0
6067002600,0.0448430493273543,1
6067008135,0.038302752293578,0
6067008138,0.034492123845735995,1
6067008139,0.056640625,0
6067008141,0.0799292139802389,0
6067008142,0.0936079165552287,0
6067008143,0.0119623313820311,1
6067008136,0.0124584717607973,1
6067008144,0.0165912518853695,1
6067008204,0.00595647193585338,1
6067008203,0.0246888799678844,1
6067008145,0.0206402175256458,0
6067008510,0.00885142255005269,1
6067008208,0.0143478260869565,1
6067008206,0.00102145045965271,1
6067008209,0.0263157894736842,1
6067007301,0.153925406964764,0
6067009325,0.0,1
6067007101,0.0350877192982456,1
6067008705,0.0412041964421469,0
6067009326,0.0719381688466112,0
6067009330,0.0937976614133198,0
6067007105,0.0856900452488688,0
6067003203,0.0874403815580286,0
6067009637,0.121050221340253,0
6067001101,0.10578661844484599,0
6067988300,0.420657433672618,0
6067009611,0.0693485439807865,0
6067009615,0.17332319005959199,0
6067009616,0.060189165950129006,0
6067009614,0.21711484964896,0
6067009800,0.00540540540540541,1
6067009612,0.142527409117138,0
6067008404,0.0028598665395614896,1
6067008211,0.000345781466113416,1
6067008403,0.00418555981862574,1
6067008402,0.00328827183047132,1
6067008210,0.0341103873842989,1
6067009308,0.0142172523961661,1
6067009112,0.0980898296334538,0
6067009617,0.0679214402618658,0
6067009618,0.16274309109518897,0
6067008504,0.0189410245372363,1
6067008501,0.0138263166071151,1
6067008512,0.0,1
6067008907,0.0632130166448476,0
6067008908,0.0617237485886338,0
6067008909,0.0930511182108626,1
6067008702,0.007835820895522391,1
6067009309,0.00909466721785862,1
6067009316,0.13816889632107002,0
6067009318,0.193039255362202,0
6067009310,0.0447143619861185,1
6067009317,0.15905947441217097,0
6067009319,0.0799698227084119,0
6067009320,0.12204157233998801,0
6067009311,0.102469861805351,0
6067009321,0.153071500503525,0
