lon,lat,county,num_stops_per_day,score_std,geometry,in_county
-121.45618,38.529038,67,115,1.0,POINT (-121.45618 38.529038),True
-121.495633,38.529082,67,92,1.0,POINT (-121.495633 38.529082),True
-121.519249,38.529118,67,26,1.0,POINT (-121.519249 38.529118),True
-121.414291,38.529339,67,1,0.25,POINT (-121.414291 38.529339),True
-121.51194,38.529381,67,28,1.0,POINT (-121.51194 38.529381),True
-121.444756,38.529389,67,237,1.0,POINT (-121.444756 38.529389),True
-121.444656,38.529465,67,249,1.0,POINT (-121.444656 38.529465),True
-121.414358,38.529587,67,1,0.25,POINT (-121.414358 38.529587),True
-121.511792,38.52969,67,26,1.0,POINT (-121.511792 38.52969),True
-121.456322,38.529881,67,114,1.0,POINT (-121.456322 38.529881),True
-121.509049,38.53009,67,28,1.0,POINT (-121.509049 38.53009),True
-121.51826,38.530299,67,26,1.0,POINT (-121.51826 38.530299),True
-121.518425,38.53035,67,26,1.0,POINT (-121.518425 38.53035),True
-121.508672,38.530365,67,26,1.0,POINT (-121.508672 38.530365),True
-121.390862,38.530792,67,30,1.0,POINT (-121.390862 38.530792),True
-121.4953,38.531002,67,91,1.0,POINT (-121.4953 38.531002),True
-121.464882,38.531097,67,108,1.0,POINT (-121.464882 38.531097),True
-121.495041,38.53112,67,92,1.0,POINT (-121.495041 38.53112),True
-121.44587,38.531677,67,237,1.0,POINT (-121.44587 38.531677),True
-121.517909,38.531854,67,26,1.0,POINT (-121.517909 38.531854),True
-121.42778,38.531864,67,154,1.0,POINT (-121.42778 38.531864),True
-121.41563,38.531947,67,1,0.25,POINT (-121.41563 38.531947),True
-121.420915,38.531955,67,1,0.25,POINT (-121.420915 38.531955),True
-121.418013,38.531955,67,1,0.25,POINT (-121.418013 38.531955),True
-121.507365,38.531965,67,28,1.0,POINT (-121.507365 38.531965),True
-121.456242,38.531969,67,115,1.0,POINT (-121.456242 38.531969),True
-121.518105,38.53199,67,26,1.0,POINT (-121.518105 38.53199),True
-121.423557,38.53201,67,1,0.25,POINT (-121.423557 38.53201),True
-121.425902,38.532073,67,1,0.25,POINT (-121.425902 38.532073),True
-121.50744,38.53209,67,26,1.0,POINT (-121.50744 38.53209),True
-121.41423,38.532125,67,1,0.25,POINT (-121.41423 38.532125),True
-121.456192,38.532204,67,114,1.0,POINT (-121.456192 38.532204),True
-121.445931,38.532234,67,249,1.0,POINT (-121.445931 38.532234),True
-121.390575,38.532257,67,32,1.0,POINT (-121.390575 38.532257),True
-121.417175,38.532288,67,1,0.25,POINT (-121.417175 38.532288),True
-121.224286,38.532296,67,14,0.75,POINT (-121.224286 38.532296),True
-121.464635,38.532368,67,120,1.0,POINT (-121.464635 38.532368),True
-121.419251,38.532372,67,1,0.25,POINT (-121.419251 38.532372),True
-121.42144,38.532379,67,1,0.25,POINT (-121.42144 38.532379),True
-121.423825,38.532385,67,1,0.25,POINT (-121.423825 38.532385),True
-121.426272,38.532402,67,1,0.25,POINT (-121.426272 38.532402),True
-121.427406,38.532589,67,162,1.0,POINT (-121.427406 38.532589),True
-121.409272,38.533088,67,28,1.0,POINT (-121.409272 38.533088),True
-121.455513,38.533447,67,114,1.0,POINT (-121.455513 38.533447),True
-121.494507,38.533455,67,91,1.0,POINT (-121.494507 38.533455),True
-121.46563,38.533581,67,108,1.0,POINT (-121.46563 38.533581),True
-121.470299,38.533585,67,108,1.0,POINT (-121.470299 38.533585),True
-121.468117,38.533588,67,108,1.0,POINT (-121.468117 38.533588),True
-121.473251,38.5336,67,108,1.0,POINT (-121.473251 38.5336),True
-121.46769,38.533619,67,120,1.0,POINT (-121.46769 38.533619),True
-121.470764,38.533657,67,120,1.0,POINT (-121.470764 38.533657),True
-121.46508,38.533671,67,120,1.0,POINT (-121.46508 38.53367100000001),True
-121.47369,38.533683,67,120,1.0,POINT (-121.47369 38.533683),True
-121.455378,38.533879,67,115,1.0,POINT (-121.455378 38.533879),True
-121.446899,38.533947,67,237,1.0,POINT (-121.446899 38.533947),True
-121.446693,38.534078,67,249,1.0,POINT (-121.446693 38.534078),True
-121.494072,38.534123,67,92,1.0,POINT (-121.494072 38.534123),True
-121.47403,38.53418,67,120,1.0,POINT (-121.47403 38.53418),True
-121.51619,38.534294,67,26,1.0,POINT (-121.51619 38.534294),True
-121.507456,38.534393,67,28,1.0,POINT (-121.507456 38.534393),True
-121.515943,38.534646,67,26,1.0,POINT (-121.515943 38.534646),True
-121.49411,38.534725,67,91,1.0,POINT (-121.49411 38.534725),True
-121.474503,38.535065,67,108,1.0,POINT (-121.474503 38.535065),True
-121.447449,38.535088,67,237,1.0,POINT (-121.447449 38.535088),True
-121.49423,38.535324,67,2,0.25,POINT (-121.49423 38.535324),True
-121.507561,38.535587,67,28,1.0,POINT (-121.507561 38.535587),True
-121.474403,38.535702,67,120,1.0,POINT (-121.474403 38.535702),True
-121.493452,38.535779,67,92,1.0,POINT (-121.493452 38.535779),True
-121.50756,38.535848,67,26,1.0,POINT (-121.50756 38.535848),True
-121.427551,38.535896,67,155,1.0,POINT (-121.427551 38.535896),True
-121.4984,38.536032,67,3,0.25,POINT (-121.4984 38.536032),True
-121.455544,38.536095,67,114,1.0,POINT (-121.455544 38.536095),True
-121.498342,38.53614,67,2,0.25,POINT (-121.498342 38.53614),True
-121.4554,38.536195,67,115,1.0,POINT (-121.4554 38.536195),True
-121.409272,38.536305,67,28,1.0,POINT (-121.409272 38.536305),True
-121.427261,38.536396,67,162,1.0,POINT (-121.427261 38.536396),True
-121.514687,38.536419,67,26,1.0,POINT (-121.514687 38.536419),True
-121.514763,38.536514,67,26,1.0,POINT (-121.514763 38.536514),True
-121.504959,38.537026,67,28,1.0,POINT (-121.504959 38.537026),True
-121.448586,38.537094,67,237,1.0,POINT (-121.448586 38.537094),True
-121.504957,38.5372,67,26,1.0,POINT (-121.504957 38.5372),True
-121.455392,38.537208,67,115,1.0,POINT (-121.455392 38.537208),True
-121.47509,38.537479,67,108,1.0,POINT (-121.47509 38.537479),True
-121.448514,38.537489,67,249,1.0,POINT (-121.448514 38.537489),True
-121.513378,38.537601,67,26,1.0,POINT (-121.513378 38.537601),True
-121.503449,38.537682,67,28,1.0,POINT (-121.503449 38.537682),True
-121.513397,38.537777,67,26,1.0,POINT (-121.513397 38.537777),True
-121.47496,38.537895,67,120,1.0,POINT (-121.47496 38.537895),True
-121.493077,38.53793,67,90,1.0,POINT (-121.493077 38.53793),True
-121.503288,38.537938,67,26,1.0,POINT (-121.503288 38.537938),True
-121.390907,38.538086,67,30,1.0,POINT (-121.390907 38.538086),True
-121.490997,38.538422,67,1,0.25,POINT (-121.490997 38.538422),True
-121.485744,38.538563,67,2,0.25,POINT (-121.485744 38.538563),True
-121.486191,38.538595,67,2,0.25,POINT (-121.486191 38.538595),True
-121.492548,38.538597,67,91,1.0,POINT (-121.492548 38.538597),True
-121.449448,38.538609,67,237,1.0,POINT (-121.449448 38.538609),True
-121.391979,38.538641,67,4,0.25,POINT (-121.391979 38.538641),True
-121.490126,38.538717,67,1,0.25,POINT (-121.490126 38.538717),True
-121.390615,38.538762,67,32,1.0,POINT (-121.390615 38.538762),True
-121.455386,38.538813,67,115,1.0,POINT (-121.455386 38.538813),True
-121.488327,38.538853,67,1,0.25,POINT (-121.488327 38.538853),True
-121.455582,38.539009,67,114,1.0,POINT (-121.455582 38.539009),True
-121.511627,38.539116,67,26,1.0,POINT (-121.511627 38.539116),True
-121.427757,38.539162,67,155,1.0,POINT (-121.427757 38.539162),True
-121.502413,38.539218,67,29,1.0,POINT (-121.502413 38.539218),True
-121.511589,38.539291,67,26,1.0,POINT (-121.511589 38.539291),True
-121.239036,38.539307,67,14,0.75,POINT (-121.239036 38.539307),True
-121.464272,38.539356,67,114,1.0,POINT (-121.464272 38.539356),True
-121.443518,38.539401,67,1,0.25,POINT (-121.443518 38.539401),True
-121.441795,38.539417,67,1,0.25,POINT (-121.441795 38.539417),True
-121.45894,38.539424,67,114,1.0,POINT (-121.45894 38.539424),True
-121.502327,38.539429,67,30,1.0,POINT (-121.502327 38.539429),True
-121.462792,38.539433,67,114,1.0,POINT (-121.462792 38.539433),True
-121.461647,38.539433,67,114,1.0,POINT (-121.461647 38.539433),True
-121.437893,38.539451,67,1,0.25,POINT (-121.437893 38.539451),True
-121.459938,38.539471,67,115,1.0,POINT (-121.459938 38.539471),True
-121.458191,38.539471,67,115,1.0,POINT (-121.458191 38.539471),True
-121.462578,38.539475,67,115,1.0,POINT (-121.462578 38.539475),True
-121.435699,38.539485,67,1,0.25,POINT (-121.435699 38.539485),True
-121.433709,38.539503,67,1,0.25,POINT (-121.433709 38.539503),True
-121.442101,38.539513,67,1,0.25,POINT (-121.442101 38.539513),True
-121.430855,38.539527,67,1,0.25,POINT (-121.430855 38.539527),True
-121.418087,38.539539,67,28,1.0,POINT (-121.418087 38.539539),True
-121.413663,38.539545,67,28,1.0,POINT (-121.413663 38.539545),True
-121.438355,38.539555,67,1,0.25,POINT (-121.438355 38.539555),True
-121.40965,38.53958,67,28,1.0,POINT (-121.40965 38.53958),True
-121.434898,38.539581,67,1,0.25,POINT (-121.434898 38.539581),True
-121.423935,38.539592,67,28,1.0,POINT (-121.423935 38.539592),True
-121.433189,38.539593,67,1,0.25,POINT (-121.433189 38.539593),True
-121.430557,38.539612,67,1,0.25,POINT (-121.430557 38.539612),True
-121.41263,38.539623,67,28,1.0,POINT (-121.41263 38.539623),True
-121.428314,38.539635,67,1,0.25,POINT (-121.428314 38.539635),True
-121.423755,38.53964,67,28,1.0,POINT (-121.423755 38.53964000000001),True
-121.416722,38.539643,67,28,1.0,POINT (-121.416722 38.539643),True
-121.475388,38.539646,67,120,1.0,POINT (-121.475388 38.539646),True
-121.42002,38.539663,67,28,1.0,POINT (-121.42002 38.539663),True
-121.443924,38.539669,67,1,0.25,POINT (-121.443924 38.539669),True
-121.449743,38.539736,67,249,1.0,POINT (-121.449743 38.539736),True
-121.46522,38.539807,67,1,0.25,POINT (-121.46522 38.539807),True
-121.510296,38.539984,67,26,1.0,POINT (-121.510296 38.539984),True
-121.450193,38.540039,67,237,1.0,POINT (-121.450193 38.540039),True
-121.427734,38.540188,67,189,1.0,POINT (-121.427734 38.540188),True
-121.48024,38.540348,67,1,0.25,POINT (-121.48024 38.540348),True
-121.480614,38.540398,67,1,0.25,POINT (-121.480614 38.540398),True
-121.475891,38.540585,67,108,1.0,POINT (-121.475891 38.540585),True
-121.478111,38.54063,67,1,0.25,POINT (-121.478111 38.54063),True
-121.509827,38.540775,67,26,1.0,POINT (-121.509827 38.540775),True
-121.491891,38.540922,67,91,1.0,POINT (-121.491891 38.54092199999999),True
-121.492142,38.540993,67,89,1.0,POINT (-121.492142 38.540993),True
-121.475363,38.541052,67,1,0.25,POINT (-121.475363 38.541052),True
-121.46476,38.541054,67,116,1.0,POINT (-121.46476 38.541054),True
-121.467447,38.54107,67,1,0.25,POINT (-121.467447 38.54107),True
-121.472626,38.541149,67,1,0.25,POINT (-121.472626 38.541149),True
-121.443982,38.541165,67,1,0.25,POINT (-121.443982 38.541165),True
-121.470883,38.541185,67,1,0.25,POINT (-121.470883 38.541185),True
-121.468458,38.541262,67,1,0.25,POINT (-121.468458 38.541262),True
-121.475411,38.541279,67,1,0.25,POINT (-121.475411 38.541279),True
-121.443939,38.541363,67,1,0.25,POINT (-121.443939 38.541363),True
-121.473198,38.541367,67,1,0.25,POINT (-121.473198 38.541367),True
-121.475769,38.541473,67,120,1.0,POINT (-121.475769 38.541473),True
-121.48536,38.541595,67,2,0.25,POINT (-121.48536 38.541595),True
-121.485293,38.541652,67,276,1.0,POINT (-121.485293 38.541652),True
-121.464851,38.541668,67,115,1.0,POINT (-121.464851 38.541668),True
-121.509165,38.541811,67,26,1.0,POINT (-121.509165 38.541811),True
-121.451271,38.541897,67,237,1.0,POINT (-121.451271 38.541897),True
-121.451111,38.541924,67,249,1.0,POINT (-121.451111 38.541924),True
-121.509415,38.541939,67,26,1.0,POINT (-121.509415 38.541939),True
-121.427956,38.542244,67,180,1.0,POINT (-121.427956 38.542244),True
-121.427795,38.542271,67,189,1.0,POINT (-121.427795 38.542271),True
-121.443962,38.542382,67,1,0.25,POINT (-121.443962 38.542382),True
-121.485473,38.542579,67,278,1.0,POINT (-121.485473 38.542579),True
-121.475952,38.542591,67,108,1.0,POINT (-121.475952 38.54259099999999),True
-121.475734,38.543066,67,120,1.0,POINT (-121.475734 38.543066),True
-121.443947,38.543209,67,1,0.25,POINT (-121.443947 38.543209),True
-121.464813,38.543427,67,115,1.0,POINT (-121.464813 38.543427),True
-121.491065,38.543439,67,91,1.0,POINT (-121.491065 38.543439),True
-121.508749,38.543481,67,26,1.0,POINT (-121.508749 38.543481),True
-121.464691,38.543484,67,116,1.0,POINT (-121.464691 38.543484),True
-121.444022,38.543637,67,1,0.25,POINT (-121.444022 38.543637),True
-121.491255,38.543699,67,89,1.0,POINT (-121.491255 38.543699),True
-121.508957,38.543701,67,26,1.0,POINT (-121.508957 38.543701),True
-121.475945,38.543709,67,108,1.0,POINT (-121.475945 38.543709),True
-121.452278,38.543717,67,237,1.0,POINT (-121.452278 38.543717),True
-121.452118,38.543755,67,249,1.0,POINT (-121.452118 38.543755),True
-121.427811,38.544102,67,189,1.0,POINT (-121.427811 38.544102),True
-121.39109,38.544129,67,30,1.0,POINT (-121.39109 38.544129),True
-121.500608,38.544368,67,30,1.0,POINT (-121.500608 38.544368),True
-121.500685,38.544512,67,29,1.0,POINT (-121.500685 38.544512),True
-121.47596,38.544655,67,108,1.0,POINT (-121.47596 38.544655),True
-121.475747,38.544677,67,120,1.0,POINT (-121.475747 38.544677),True
-121.338968,38.5447,67,106,1.0,POINT (-121.338968 38.5447),True
-121.390715,38.544702,67,32,1.0,POINT (-121.390715 38.544702),True
-121.427963,38.544758,67,180,1.0,POINT (-121.427963 38.544758),True
-121.444041,38.54492,67,1,0.25,POINT (-121.444041 38.54492),True
-121.224337,38.545068,67,14,0.75,POINT (-121.224337 38.545068),True
-121.490577,38.545075,67,91,1.0,POINT (-121.490577 38.545075),True
-121.342682,38.545132,67,107,1.0,POINT (-121.342682 38.545132),True
-121.234861,38.54541,67,14,0.75,POINT (-121.234861 38.54541),True
-121.443982,38.545445,67,1,0.25,POINT (-121.443982 38.545445),True
-121.490665,38.545499,67,89,1.0,POINT (-121.490665 38.545499),True
-121.344434,38.545606,67,106,1.0,POINT (-121.344434 38.545606),True
-121.33812,38.545774,67,108,1.0,POINT (-121.33812 38.545774),True
-121.338348,38.545799,67,104,1.0,POINT (-121.338348 38.545799),True
-121.475952,38.545815,67,108,1.0,POINT (-121.475952 38.545815),True
-121.500126,38.545887,67,30,1.0,POINT (-121.500126 38.545887),True
-121.464821,38.546032,67,115,1.0,POINT (-121.464821 38.546032),True
-121.392143,38.546105,67,30,1.0,POINT (-121.392143 38.546105),True
-121.453644,38.546177,67,237,1.0,POINT (-121.453644 38.546177),True
-121.464714,38.54623,67,116,1.0,POINT (-121.464714 38.54623),True
-121.444022,38.546283,67,1,0.25,POINT (-121.444022 38.546283),True
-121.347794,38.54641,67,107,1.0,POINT (-121.347794 38.54640999999999),True
-121.50803,38.546523,67,26,1.0,POINT (-121.50803 38.546523),True
-121.443925,38.54655,67,1,0.25,POINT (-121.443925 38.54655),True
-121.444801,38.546619,67,76,1.0,POINT (-121.444801 38.546619),True
-121.451042,38.546658,67,76,1.0,POINT (-121.451042 38.546658),True
-121.446785,38.546658,67,76,1.0,POINT (-121.446785 38.546658),True
-121.441562,38.546663,67,77,1.0,POINT (-121.441562 38.546663),True
-121.453209,38.546684,67,76,1.0,POINT (-121.453209 38.546684),True
-121.50001,38.546688,67,29,1.0,POINT (-121.50001 38.546688),True
-121.438952,38.546699,67,77,1.0,POINT (-121.438952 38.546699),True
-121.455536,38.546719,67,238,1.0,POINT (-121.455536 38.546719),True
-121.435188,38.546719,67,76,1.0,POINT (-121.435188 38.546719),True
-121.444557,38.546753,67,72,1.0,POINT (-121.444557 38.546753),True
-121.490027,38.546756,67,91,1.0,POINT (-121.490027 38.546756),True
-121.459221,38.546757,67,238,1.0,POINT (-121.459221 38.546757),True
-121.433342,38.546757,67,76,1.0,POINT (-121.433342 38.546757),True
-121.461197,38.546776,67,238,1.0,POINT (-121.461197 38.546776),True
-121.441788,38.546776,67,73,1.0,POINT (-121.441788 38.546776),True
-121.447609,38.546799,67,72,1.0,POINT (-121.447609 38.546799),True
-121.439545,38.546803,67,73,1.0,POINT (-121.439545 38.546803),True
-121.430359,38.546814,67,76,1.0,POINT (-121.430359 38.546814),True
-121.459602,38.546825,67,250,1.0,POINT (-121.459602 38.546825),True
-121.45694,38.546825,67,250,1.0,POINT (-121.45694 38.546825),True
-121.437271,38.546825,67,73,1.0,POINT (-121.437271 38.546825),True
-121.454529,38.546837,67,250,1.0,POINT (-121.454529 38.546837),True
-121.43454,38.546848,67,72,1.0,POINT (-121.43454 38.546848),True
-121.450539,38.546852,67,72,1.0,POINT (-121.450539 38.546852),True
-121.462128,38.54689,67,250,1.0,POINT (-121.462128 38.54689),True
-121.430107,38.546913,67,72,1.0,POINT (-121.430107 38.546913),True
-121.463112,38.546955,67,238,1.0,POINT (-121.463112 38.546955),True
-121.499726,38.546999,67,30,1.0,POINT (-121.499726 38.546999),True
-121.393899,38.547035,67,274,1.0,POINT (-121.393899 38.547035),True
-121.394356,38.547039,67,30,1.0,POINT (-121.394356 38.547039),True
-121.371559,38.547043,67,107,1.0,POINT (-121.371559 38.547043),True
-121.368569,38.547073,67,107,1.0,POINT (-121.368569 38.547073),True
-121.392775,38.547077,67,276,1.0,POINT (-121.392775 38.547077),True
-121.4636,38.547085,67,250,1.0,POINT (-121.4636 38.547085),True
-121.361664,38.547142,67,107,1.0,POINT (-121.361664 38.547142),True
-121.436432,38.54719,67,1,0.25,POINT (-121.436432 38.54719),True
-121.356552,38.547199,67,107,1.0,POINT (-121.356552 38.547199),True
-121.475815,38.547215,67,120,1.0,POINT (-121.475815 38.547215),True
-121.406916,38.547217,67,276,1.0,POINT (-121.406916 38.547217),True
-121.368233,38.547218,67,106,1.0,POINT (-121.368233 38.547218),True
-121.475983,38.547234,67,108,1.0,POINT (-121.475983 38.547234),True
-121.353172,38.547295,67,107,1.0,POINT (-121.353172 38.547295),True
-121.348763,38.547306,67,106,1.0,POINT (-121.348763 38.547306),True
-121.36129,38.547314,67,106,1.0,POINT (-121.36129 38.547314),True
-121.43657,38.547317,67,1,0.25,POINT (-121.43657 38.547317),True
-121.427711,38.547318,67,265,1.0,POINT (-121.427711 38.547318),True
-121.358177,38.547352,67,106,1.0,POINT (-121.358177 38.547352),True
-121.35466,38.547398,67,106,1.0,POINT (-121.35466 38.547398),True
-121.351822,38.547405,67,106,1.0,POINT (-121.351822 38.547405),True
-121.372185,38.547424,67,106,1.0,POINT (-121.372185 38.547424),True
-121.39292,38.547444,67,32,1.0,POINT (-121.39292 38.547444),True
-121.454086,38.547459,67,75,1.0,POINT (-121.454086 38.547459),True
-121.4081,38.547483,67,274,1.0,POINT (-121.4081 38.547483),True
-121.507477,38.54773,67,26,1.0,POINT (-121.507477 38.54773),True
-121.490013,38.547749,67,89,1.0,POINT (-121.490013 38.547749),True
-121.499612,38.548048,67,29,1.0,POINT (-121.499612 38.548048),True
-121.237891,38.548214,67,56,1.0,POINT (-121.237891 38.548214),True
-121.506933,38.548241,67,26,1.0,POINT (-121.506933 38.548241),True
-121.465874,38.548279,67,351,1.0,POINT (-121.465874 38.548279),True
-121.499283,38.548384,67,30,1.0,POINT (-121.499283 38.54838400000001),True
-121.40512,38.548543,67,33,1.0,POINT (-121.40512 38.548543),True
-121.406334,38.54858,67,32,1.0,POINT (-121.406334 38.54858),True
-121.43657,38.548588,67,1,0.25,POINT (-121.43657 38.548588),True
-121.398702,38.548612,67,2,0.25,POINT (-121.398702 38.548612),True
-121.427727,38.548642,67,265,1.0,POINT (-121.427727 38.548642),True
-121.489402,38.548734,67,91,1.0,POINT (-121.489402 38.548734),True
-121.47599,38.548817,67,108,1.0,POINT (-121.47599 38.548817),True
-121.436472,38.548823,67,1,0.25,POINT (-121.436472 38.548823),True
-121.398602,38.548942,67,1,0.25,POINT (-121.398602 38.548942),True
-121.428009,38.549172,67,252,1.0,POINT (-121.428009 38.549172),True
-121.466698,38.549213,67,351,1.0,POINT (-121.466698 38.549213),True
-121.337664,38.549441,67,108,1.0,POINT (-121.337664 38.54944099999999),True
-121.455071,38.549484,67,78,1.0,POINT (-121.455071 38.549484),True
-121.466827,38.549542,67,364,1.0,POINT (-121.466827 38.549542),True
-121.506332,38.549553,67,26,1.0,POINT (-121.506332 38.549553),True
-121.475792,38.549572,67,120,1.0,POINT (-121.475792 38.549572),True
-121.337806,38.549682,67,104,1.0,POINT (-121.337806 38.549682),True
-121.499057,38.549797,67,29,1.0,POINT (-121.499057 38.549797),True
-121.505973,38.549827,67,26,1.0,POINT (-121.505973 38.549827),True
-121.454987,38.549954,67,74,1.0,POINT (-121.454987 38.549954),True
-121.436472,38.550015,67,1,0.25,POINT (-121.436472 38.550015),True
-121.43661,38.550053,67,1,0.25,POINT (-121.43661 38.55005300000001),True
-121.498795,38.550304,67,30,1.0,POINT (-121.498795 38.550304),True
-121.413147,38.550583,67,34,1.0,POINT (-121.413147 38.550583),True
-121.475731,38.550632,67,120,1.0,POINT (-121.475731 38.550632),True
-121.41462,38.550663,67,15,0.75,POINT (-121.41462 38.550663),True
-121.455544,38.550781,67,78,1.0,POINT (-121.455544 38.550781),True
-121.381773,38.550805,67,3,0.25,POINT (-121.381773 38.550805),True
-121.488002,38.550966,67,276,1.0,POINT (-121.488002 38.550966),True
-121.399238,38.551002,67,1,0.25,POINT (-121.399238 38.551002),True
-121.381695,38.551008,67,3,0.25,POINT (-121.381695 38.551008),True
-121.468193,38.551025,67,351,1.0,POINT (-121.468193 38.551025),True
-121.398762,38.551083,67,2,0.25,POINT (-121.398762 38.551083),True
-121.416087,38.551198,67,34,1.0,POINT (-121.416087 38.551198),True
-121.505272,38.551373,67,26,1.0,POINT (-121.505272 38.551373),True
-121.505066,38.551396,67,26,1.0,POINT (-121.505066 38.551396),True
-121.49854,38.551425,67,29,1.0,POINT (-121.49854 38.551425),True
-121.488506,38.551473,67,90,1.0,POINT (-121.488506 38.551473),True
-121.337691,38.551601,67,108,1.0,POINT (-121.337691 38.551601),True
-121.418392,38.551657,67,34,1.0,POINT (-121.418392 38.551657),True
-121.45565,38.551708,67,74,1.0,POINT (-121.45565 38.551708),True
-121.337959,38.551735,67,104,1.0,POINT (-121.337959 38.551735),True
-121.397499,38.551788,67,1,0.25,POINT (-121.397499 38.551788),True
-121.488192,38.551899,67,278,1.0,POINT (-121.488192 38.551899),True
-121.436528,38.552187,67,1,0.25,POINT (-121.436528 38.552187),True
-121.47596,38.552258,67,108,1.0,POINT (-121.47596 38.552258),True
-121.504776,38.552261,67,26,1.0,POINT (-121.504776 38.552261),True
-121.504557,38.552275,67,26,1.0,POINT (-121.504557 38.552275),True
-121.426566,38.5523,67,276,1.0,POINT (-121.426566 38.5523),True
-121.469299,38.552322,67,351,1.0,POINT (-121.469299 38.552322),True
-121.43663,38.552417,67,1,0.25,POINT (-121.43663 38.552417),True
-121.497309,38.552554,67,30,1.0,POINT (-121.497309 38.552554),True
-121.396697,38.552623,67,2,0.25,POINT (-121.396697 38.552623),True
-121.427486,38.552648,67,274,1.0,POINT (-121.427486 38.552648),True
-121.497467,38.552655,67,29,1.0,POINT (-121.497467 38.552655),True
-121.475717,38.55269,67,120,1.0,POINT (-121.475717 38.55269000000001),True
-121.427137,38.552824,67,62,1.0,POINT (-121.427137 38.552824),True
-121.427041,38.552879,67,266,1.0,POINT (-121.427041 38.552879),True
-121.427389,38.552908,67,250,1.0,POINT (-121.427389 38.552908),True
-121.469627,38.552925,67,248,1.0,POINT (-121.469627 38.552925),True
-121.42695,38.552969,67,186,1.0,POINT (-121.42695 38.552969),True
-121.396498,38.552984,67,1,0.25,POINT (-121.396498 38.552984),True
-121.42725,38.552996,67,313,1.0,POINT (-121.42725 38.552996),True
-121.42729,38.553116,67,148,1.0,POINT (-121.42729 38.553116),True
-121.469231,38.553238,67,116,1.0,POINT (-121.469231 38.553238),True
-121.412926,38.553242,67,2,0.25,POINT (-121.412926 38.553242),True
-121.373199,38.553466,67,100,1.0,POINT (-121.373199 38.553466),True
-121.372476,38.553508,67,172,1.0,POINT (-121.372476 38.553508),True
-121.487814,38.553514,67,90,1.0,POINT (-121.487814 38.553514),True
-121.438955,38.553528,67,1,0.25,POINT (-121.438955 38.553528),True
-121.393238,38.553528,67,3,0.25,POINT (-121.393238 38.553528),True
-121.418352,38.553563,67,94,1.0,POINT (-121.418352 38.553563),True
-121.393588,38.553575,67,3,0.25,POINT (-121.393588 38.553575),True
-121.440683,38.553618,67,1,0.25,POINT (-121.440683 38.553618),True
-121.439095,38.553665,67,1,0.25,POINT (-121.439095 38.553665),True
-121.373651,38.553684,67,274,1.0,POINT (-121.373651 38.553684),True
-121.440636,38.553722,67,1,0.25,POINT (-121.440636 38.553722),True
-121.372688,38.553745,67,210,1.0,POINT (-121.372688 38.553745),True
-121.41855,38.553755,67,92,1.0,POINT (-121.41855 38.553755),True
-121.475952,38.553776,67,108,1.0,POINT (-121.475952 38.553776),True
-121.457054,38.55389,67,74,1.0,POINT (-121.457054 38.55389),True
-121.469078,38.553921,67,115,1.0,POINT (-121.469078 38.553921),True
-121.372528,38.553936,67,3,0.25,POINT (-121.372528 38.553936),True
-121.457161,38.553944,67,78,1.0,POINT (-121.457161 38.553944),True
-121.373192,38.553986,67,88,1.0,POINT (-121.373192 38.553986),True
-121.372654,38.554066,67,276,1.0,POINT (-121.372654 38.554066),True
-121.41272,38.55407,67,96,1.0,POINT (-121.41272 38.55407),True
-121.496287,38.554087,67,28,1.0,POINT (-121.496287 38.554087),True
-121.503449,38.554114,67,26,1.0,POINT (-121.503449 38.554114),True
-121.390813,38.554165,67,3,0.25,POINT (-121.390813 38.554165),True
-121.337696,38.55419,67,108,1.0,POINT (-121.337696 38.55419000000001),True
-121.443147,38.554192,67,1,0.25,POINT (-121.443147 38.554192),True
-121.503639,38.554222,67,26,1.0,POINT (-121.503639 38.554222),True
-121.381698,38.554263,67,3,0.25,POINT (-121.381698 38.554263),True
-121.413414,38.554287,67,94,1.0,POINT (-121.413414 38.554287),True
-121.496413,38.55431,67,26,1.0,POINT (-121.496413 38.55431),True
-121.390477,38.55431,67,3,0.25,POINT (-121.390477 38.55431),True
-121.387218,38.55443,67,3,0.25,POINT (-121.387218 38.55443),True
-121.381575,38.55443,67,3,0.25,POINT (-121.381575 38.55443),True
-121.44345,38.554456,67,1,0.25,POINT (-121.44345 38.554456),True
-121.387833,38.554508,67,3,0.25,POINT (-121.387833 38.554508),True
-121.43524,38.554607,67,276,1.0,POINT (-121.43524 38.554607),True
-121.487538,38.554618,67,90,1.0,POINT (-121.487538 38.554618),True
-121.337639,38.554649,67,108,1.0,POINT (-121.337639 38.554649),True
-121.42823,38.55468,67,2,0.25,POINT (-121.42823 38.55468),True
-121.383762,38.554817,67,3,0.25,POINT (-121.383762 38.554817),True
-121.337296,38.55484,67,104,1.0,POINT (-121.337296 38.55484000000001),True
-121.384497,38.554883,67,3,0.25,POINT (-121.384497 38.554883),True
-121.471336,38.554894,67,248,1.0,POINT (-121.471336 38.554894),True
-121.445009,38.554949,67,1,0.25,POINT (-121.445009 38.554949),True
-121.371864,38.554951,67,84,1.0,POINT (-121.371864 38.554951),True
-121.436289,38.554995,67,274,1.0,POINT (-121.436289 38.554995),True
-121.458565,38.55513,67,78,1.0,POINT (-121.458565 38.55513),True
-121.411095,38.555176,67,96,1.0,POINT (-121.411095 38.555176),True
