"GEOID","FIPS","prc_nonEngProf_Final","prc_nonEngProf.CV_Final","LEP_flag","prc_CarAccess_Final","prc_CarAccess.CV_Final","Car_flag","prcDisabled_Final","prcDisabled.CV_Final","Disab_flag","prc_popAmInd_Final","prc_popAmInd.CV_Final","AmInd_flag","prc_popAsian_Final","prc_popAsian.CV_Final","Asn_flag","prc_popLatino_Final","prc_popLatino.CV_Final","Latino_flag","prc_Pov_Final","prc_Pov.CV_Final","Pov_flag","prc_Youth_Final","prc_Youth.CV_Final","Youth_flag","count_Tracts.in.Pool","cvapDens","cvapDens.CV"
"06067005204","06067",0.0716682646212848,28.5083501798338,0,0.909090909090909,6.91865841151827,0,0.0984759671746776,27.5206949006466,0,0.00582825965360346,69.3771776659118,1,0.0662044285394766,22.5151686206535,0,0.22232162827108,11.7766658024073,0,0.121002012972489,26.112128301448,0,0.0762692909863565,20.1249723046965,0,8,0.00348506292897472,4.37588876546286
"06067005205","06067",0.220020919539997,16.701757428331,1,0.840497737556561,9.07624938497576,0,0.162621359223301,28.4432715620953,0,0.00484852458115228,76.7738048402905,1,0.248718120883331,11.1496924595315,1,0.206763285024155,26.4465652210996,0,0.417538614848032,18.5120561749805,0,0.214975845410628,17.4504123227569,0,12,0.00159288174628539,8.86041171989446
"06067005301","06067",0.261506868255529,17.6124156189521,1,0.571428571428571,15.3175571770244,0,0.42,19.8265248700538,0,0.0140393731548218,54.023275127245,1,0.114815068060084,26.165839972764,1,0.368421052631579,20.8856822097187,0,0.751533742331288,15.5407801472642,0,0.0742481203007519,24.8045150722295,0,13,0.000644254719038995,14.5474432661883
"06067005402","06067",0.0603211907559734,39.9153389133691,0,0.815096952908587,7.75850082960795,0,0.0780612244897959,27.5631412649507,0,0.00445487020029622,78.6321719240647,1,0.102189781021898,25.5039663626843,0,0.218209757971571,19.0098806540683,0,0.303495966192854,12.5325802920252,0,0.307721859393008,15.2360513450664,0,11,0.00219148061909327,7.3095307624048
"06067005403","06067",0.0479669494001097,39.1456324884735,1,0.966426858513189,7.12299387835302,0,0.064480332344308,26.6916544868285,1,0.00481954190598288,66.5014337839187,1,0.103356060600521,24.4073935816742,1,0.13339222614841,36.7143483111222,0,0.231007067137809,24.8010671513702,0,0.192137809187279,29.8285299212863,0,7,0.00204436733679303,6.38685571513199
"06067005404","06067",0.0463663785174563,40.1709380053259,1,0.961467210077807,6.98510220967617,0,0.0545001557147306,31.2400853374193,0,0.0025124746736118,95.1276620443961,1,0.0958801498127341,22.3559824864278,0,0.113295880149813,21.091854650402,0,0.140818625610214,19.0287643303245,0,0.139887640449438,23.0875693480971,0,10,0.00443876282802457,3.98742522346012
"06067005502","06067",0.227291494632535,18.5819971423662,0,0.864260294865277,7.10523135164726,0,0.0972626674432149,17.793924928736,0,0.0149063679356622,56.1822075291637,1,0.0806083650190114,19.0588466371759,0,0.472813688212928,9.47941549180155,0,0.317602283539486,12.0771316244813,0,0.115969581749049,14.1027903378699,0,8,0.0029727028768256,5.03029854906283
"06067005505","06067",0.165111111111111,22.7769889553154,0,0.813898143741076,7.55259644127901,0,0.112143331121433,23.8319635301157,0,0.016151726512524,56.038346245224,1,0.0637375045705408,38.1153433609655,1,0.311410459587956,13.8115487797205,0,0.390327112181417,13.7049494196112,0,0.0875594294770206,20.8044310078433,0,8,0.00315025338994658,5.66759646909292
"06067005506","06067",0.181596375043569,24.1853859838292,0,0.877235772357724,8.71877846448113,0,0.111961722488038,26.9206702508932,0,0.0117766830670412,55.4451638823419,1,0.0779366993692963,30.6434040698178,1,0.353515625,12.8193647742718,0,0.297823218997361,11.6888429166946,0,0.1318359375,16.0068646345242,0,9,0.00175014077219255,8.16885586822174
"06067005508","06067",0.060122124172051,38.9920607356271,1,0.841897233201581,8.33672658070796,0,0.0874155405405405,18.4032350201412,0,0.00320881097030294,95.4858298712003,1,0.125863622709522,24.6386395431943,0,0.176028837488735,20.2192690988919,0,0.225927080087255,14.8712021997581,0,0.127665965755482,19.3491733425368,0,7,0.00284588108173918,5.51603407220706
"06067005509","06067",0.168764302059497,31.5103070505815,0,0.924485125858124,8.01425061762182,0,0.0800561797752809,26.0051209390769,0,0.00401658307457084,107.737306667054,1,0.176438945669715,31.656579606048,0,0.248520710059172,19.7342499230712,0,0.265734265734266,20.0006478577558,0,0.242065626681011,13.5677002070183,0,5,0.00134431102791601,8.84827550880572
"06067005510","06067",0.102075950896017,30.4743610007406,1,0.827656955272877,9.62889064609307,0,0.0709656513285807,34.9610084341828,0,0.00384790425090575,108.897119890685,1,0.102969814995131,27.104543178709,0,0.246835443037975,27.2702533367506,0,0.214740450538688,20.6274751623114,0,0.182327166504382,20.9585751045148,0,6,0.00325678369781917,6.12651638499277
"06067005601","06067",0.12408553724453,27.3222948363406,1,0.831168831168831,8.77708720921324,0,0.121600621600622,36.5891896104661,0,0.0172032168924263,57.6733408167489,1,0.0579765330471709,44.0772314053204,1,0.094824016563147,25.2726103140648,0,0.274355613805155,21.7422585580732,0,0.0757763975155279,28.0106690968635,0,9,0.00384016395521669,5.80418224043628
"06067005605","06067",0.102741884651749,31.3085585602516,0,0.938622754491018,7.92034255038691,0,0.101584342963653,25.9298233783032,0,0.0140646021027339,52.9314179919172,1,0.0446002805049088,38.1007271058235,0,0.368302945301543,19.4459989641188,0,0.296493688639551,18.5371351578361,0,0.130715287517532,15.8623830684264,0,8,0.00215089764466562,5.83984882056996
"06067005606","06067",0.0805312148881159,31.8321594287571,1,0.94284188034188,7.27783208640807,0,0.0745166959578207,22.9481917421669,0,0.00268352368317604,118.359926801272,1,0.0683103370278218,26.901598773404,0,0.111739425469351,23.5632295307676,0,0.0949669779093601,32.933787281152,0,0.0594888034381362,27.3682068920903,0,7,0.00340389698011942,4.19005729840981
"06067005701","06067",0.0622723285140614,42.764829867274,1,0.95503746877602,9.87657682242493,0,0.0618046971569839,31.9323025159913,0,0.00888561293840271,59.1207488973111,1,0.0916666666666667,24.4901799044266,0,0.174,34.9432267338789,0,0.0636666666666667,32.6793442995143,0,0.0716666666666667,30.6341028164713,0,9,0.00227771943975204,6.27300601706248
"06067005702","06067",0.0549016370612874,40.0002155111272,1,0.957565605806812,6.30088468445364,0,0.113036628593935,19.6552657044159,0,0.00205264244379896,99.78512911921,1,0.0682548186415234,29.3560517582248,1,0.115350877192982,21.4908076053253,0,0.0309210526315789,29.9257278773637,0,0.0442982456140351,25.542039951416,0,8,0.00343433421094016,2.99805684614699
"06067005801","06067",0.0721418393529158,41.7062544541986,1,0.947552447552448,8.05014593509103,0,0.0775444264943457,25.0782195481196,0,0.0100077266526009,67.6150239520344,1,0.0608452773916035,37.0448756490983,1,0.0879387602688574,15.8942376752625,0,0.0629553521389875,24.0218577871385,0,0.0655339805825243,29.7117560381754,0,10,0.00427643093031396,3.82141842475198
"06067005803","06067",0.0486614928129203,41.9476948021234,1,0.962078651685393,7.27190900633181,0,0.0597416576964478,36.7606404594971,0,0.00814832049085554,91.5392791132109,1,0.0609042553191489,16.0368394087382,0,0.0781914893617021,30.9781344479992,0,0.0305851063829787,39.453896717075,0,0.076063829787234,23.5118658929433,0,9,0.00297777574862906,4.19095536960075
"06067005804","06067",0.0600992963900769,39.506728557568,1,0.937781785392245,8.1155109513105,0,0.0930414161536028,26.547830242865,1,0.00981090407203657,91.1783091295992,1,0.109486166007905,30.7707588299611,0,0.0592885375494071,31.310343816379,0,0.0193675889328063,39.4608380122936,0,0.0312252964426877,32.7832637790921,0,6,0.00200378436236538,4.38851592406163
"06067005901","06067",0.0887980066490996,29.3626399231244,1,0.954720205040581,8.61905991669584,0,0.0981132075471698,21.9095145727549,0,0.00621384260296946,60.0261833202195,1,0.0579872204472843,30.1716834799668,0,0.0929712460063898,15.8859474317442,0,0.0721317040054311,36.3791851992602,0,0.060702875399361,24.9257812427431,0,7,0.00498663298279789,4.34049610719521
"06067005903","06067",0.0751856433597032,39.3654596904717,1,0.939748201438849,7.99169770407223,0,0.119383825417202,29.7317718791911,0,0.00979996832402279,65.9568575674177,1,0.0575871720484543,42.5471695367589,1,0.112061591103507,32.5313171633312,0,0.22388698630137,24.651646364505,0,0.0431993156544055,36.0215833175278,0,5,0.00165882907973033,6.57227262790109
"06067005904","06067",0.066481236010759,40.329457152289,1,0.922110552763819,8.92266448582014,0,0.187042459736457,20.8076785615376,0,0.00812312552068709,58.757049267563,1,0.0489901879462262,40.1960115580098,1,0.0820802005012531,32.6697496378297,0,0.574044586250958,23.3591679339941,1,0.0386382623224728,34.4816916351916,0,9,0.00352057303159892,4.99895675843189
"06067006002","06067",0.067473828587643,43.4439896468298,1,0.847991313789359,9.47732090512162,0,0.121199500208247,25.4961790070433,0,0.00940893821948466,64.4244205604933,1,0.0467855933825424,47.5402088100984,1,0.236377590176516,26.0197796641333,0,0.275853220425969,30.0180706379618,0,0.129189050908161,32.739146141427,0,8,0.00300314010764634,9.83153179917582
"06067006003","06067",0.138067520372526,18.655539633081,0,0.838582677165354,6.59046580855286,0,0.123750430885901,15.7148256411112,0,0.00546957478197792,82.7210915700462,1,0.0589247311827957,30.4464981278616,0,0.209677419354839,17.7445844766073,0,0.269648284845853,16.5834144751029,0,0.0789247311827957,17.7114149391565,0,6,0.00300314010764634,5.78162618208417
"06067006004","06067",0.0866779805687009,31.2934619289666,1,0.952519379844961,7.32785699264207,0,0.1125,22.9845469300216,0,0.00788173350263733,66.328621883707,1,0.0527378392437461,37.4141188436402,1,0.0632394940840473,32.5419008664592,0,0.114239086087311,31.9391031984187,0,0.0579355365157079,29.3683701307572,0,6,0.00192769128531353,4.08136136055256
"06067006101","06067",0.0891823025249016,37.8134553168413,0,0.915026404224676,8.19308134934469,0,0.168316831683168,23.2631828706413,0,0.0137875588153795,63.3758442548239,1,0.0643000570692088,43.3813593867336,1,0.154436152570481,25.1008720346472,0,0.306592039800995,14.7819986714711,0,0.0557628524046435,28.3868960359365,0,8,0.00336331400569176,7.60272958473262
"06067006102","06067",0.12243503081823,28.388161238294,1,0.750885478158205,8.67733288939201,0,0.152245862884161,19.3780911660289,0,0.0155816079846134,58.3984523610981,1,0.0576114716624146,46.0024973165297,1,0.138968481375358,19.0534849139481,0,0.172206303724928,20.2294942659718,0,0.1,18.6840428917886,0,7,0.00261252897878018,4.63844231150915
"06067006201","06067",0.125463208046586,25.5742959213871,0,0.792281498297389,9.37747591626363,0,0.149289099526066,23.2061764107096,0,0.013058094065477,58.126963714494,1,0.0679015727629783,39.7732450555151,1,0.325267566309912,14.8938521077125,0,0.42850408548083,14.5935878750521,0,0.0750736776795409,22.8294618517859,0,8,0.00366768631389916,6.44853070762491
"06067006202","06067",0.164581961816985,28.7800076798137,0,0.897260273972603,8.3007396417623,0,0.159803921568627,23.3489417021161,0,0.0084375,39.9423918034068,0,0.07625,35.0494730824879,0,0.3425,12.9376991666926,0,0.369375,13.7061972162374,0,0.08875,31.6913813135649,0,NA,0.0022472822089313,7.37490848990631
"06067006300","06067",0.223420949391918,18.9087055437256,0,0.848576620230164,8.60864036810236,0,0.164863325740319,16.8990746131081,0,0.00914800327904238,63.4082060932928,1,0.0650537634408602,24.3137752401499,0,0.449283154121864,12.0501650734215,0,0.390226244343891,14.8242905383503,0,0.123118279569892,14.627250799874,0,9,0.00325678369781917,6.90401408528753
"06067006400","06067",0.188609162195625,20.0586389688532,0,0.90473441108545,7.67364660549257,0,0.135685210312076,22.1390113345746,0,0.00787723072829389,66.8241192543903,1,0.135774952300653,21.5887680224116,1,0.43440122044241,14.3473075760185,0,0.300172182896499,14.4531667982043,0,0.081998474446987,17.0321384196653,0,7,0.00274949651747351,6.76597002574867
"06067006500","06067",0.155129011957206,16.2006904983759,0,0.804803270311702,8.67208409054029,0,0.129139922978177,16.5379581341903,0,0.0135917740113313,66.1938547348673,1,0.174443646805456,17.8411196352605,0,0.333237616654702,13.949205992205,0,0.382164678498691,14.3812093278622,0,0.119454414931802,12.6671385639451,0,7,0.00393147564767891,6.78440151513606
"06067006600","06067",0.162003685709499,18.8615841362201,0,0.748019801980198,8.66174101474464,0,0.177262931034483,16.1446982112636,0,0.0133735696347384,65.2382789460838,1,0.154212563262876,18.5784135809159,0,0.346233998213754,10.093787316493,0,0.374043510877719,14.459115038892,0,0.102560285799345,16.1381370169349,0,6,0.00371841503193373,6.62605967587088
"06067006701","06067",0.17481677279827,23.2420020235029,0,0.932196669310071,9.03490253573319,0,0.084,22.4574239452976,0,0.0137983717325586,68.9460675755814,1,0.280422092501123,22.3811705782333,0,0.391782667265379,14.2167264102158,0,0.210774720847243,23.5512561768099,0,0.126627750336776,15.5298834316552,0,6,0.00481415534148037,6.24283092997651
"06067006702","06067",0.288094856593495,12.4573184990014,0,0.88562091503268,7.40217257273636,0,0.111020185488271,15.3670005583078,0,0.0123850893323473,65.3094098504536,1,0.223075808088129,15.6788745992656,0,0.370778373677345,9.82846159776701,0,0.43551673944687,13.3157121123274,0,0.119002754022322,11.2460035619077,0,6,0.00328214805683646,4.79870721492461
"06067006800","06067",0.255679351758067,16.2808627266168,0,0.788867562380038,10.1594293723354,0,0.215113782739373,15.4650773535087,0,0.0152104344702528,65.2905283259435,1,0.108650608650609,19.2328327773485,0,0.569023569023569,10.5938109690275,0,0.473111312686277,12.7803795602195,0,0.150608650608651,12.5926883271369,0,6,0.00393654851948236,8.50078228956047
"06067006900","06067",0.195667365478686,25.8155308451284,0,0.786653185035389,11.635466240605,0,0.188376068376068,24.6036183620737,0,0.0100446802922139,63.7137403861742,1,0.101299346729462,25.2093864315752,1,0.303420701910262,12.3534574349385,0,0.337783711615487,23.1202551360936,0,0.0828520657485562,27.9854326715567,0,9,0.00319083636437424,9.34921064735316
"06067007001","06067",0.255324813631523,15.1142216645077,0,0.867437722419929,9.50821625026897,0,0.121428571428571,29.0617205670714,0,0.0134344836987347,66.3898543882121,1,0.150059171597633,27.6842541357799,0,0.590769230769231,12.9309992283488,0,0.371681415929204,18.5310600471342,0,0.0821301775147929,20.8563059606293,0,10,0.00224220933712784,9.20860910007051
"06067007004","06067",0.183536766894909,19.2022801745345,0,0.931350114416476,8.02328629207621,0,0.0936420881576275,18.1871894808868,0,0.00703762072895268,78.7841353423565,1,0.107207332314956,21.1689358607806,0,0.492987085127066,10.5079459448752,0,0.298405148293229,19.3988373830435,0,0.163310651298431,17.0349719047381,0,7,0.00441339846900729,6.71335671221653
"06067007007","06067",0.274312282061217,14.5006625894897,0,0.935064935064935,8.11171359659203,0,0.0762250453720508,22.4761417627486,0,0.00624626313488889,79.2632915209948,1,0.0842981186685962,25.306818728195,0,0.579413892908828,9.16581506879009,0,0.226683701405366,14.844113417336,0,0.0998552821997106,16.4143646717076,0,9,0.00323141933880189,5.71593548109764
"06067007010","06067",0.065149359886202,31.1084413665512,0,0.963367960634226,6.74798139313781,0,0.0760947595118449,31.9646314614496,0,0.00961050506662909,69.9751727188238,1,0.139230139230139,16.7810262238881,0,0.243243243243243,16.1744717532215,0,0.183137147549959,23.3162283256934,0,0.173355173355173,17.9802736956876,0,9,0.00295241138961177,6.38342970907147
"06067007011","06067",0.104309586631486,31.0124949977358,0,0.937238493723849,7.56722014451406,0,0.0836879432624113,27.6510722322301,0,0.00660158759754011,62.2845214998978,1,0.12793979303857,23.9502398685314,0,0.355283788021323,13.7298223778723,0,0.238789589212919,22.3168616659913,0,0.158827218563813,17.9138260262413,0,8,0.00423584795588631,5.39136863759061
"06067007012","06067",0.148420335732495,22.5746157767016,1,0.889367816091954,8.199364797517,0,0.168741355463347,24.1470917071149,0,0.0042161264834576,94.4224995322037,1,0.0695252679938744,20.6481470230528,0,0.362327718223583,9.57881960402898,0,0.232465543644717,23.3568698809365,0,0.0823889739663093,23.704288930009,0,5,0.00238932261942808,5.64298633409877
"06067007013","06067",0.165654520917679,19.6859176751447,0,0.922709923664122,8.88214301147826,0,0.149810964083176,22.8487242784653,0,0.00523955177026773,69.7351284047195,1,0.12374686716792,20.6225069374877,0,0.393170426065163,7.87073888470618,0,0.177099716892104,25.6030215991315,0,0.118734335839599,13.6402389215077,0,5,0.00205451308039995,5.51329986602694
"06067007014","06067",0.117379936700151,25.5567978932374,0,0.858805275407292,8.48162368137092,0,0.100190234622701,21.906981088629,0,0.00583711664595538,68.9270705656304,1,0.075,22.7105636013066,0,0.413095238095238,12.1507313997878,0,0.155689424364123,24.6566115252011,0,0.0833333333333333,18.6737014605961,0,5,0.00477864523885617,6.36690730751614
"06067007015","06067",0.0768688293370945,36.2085386666685,0,0.969066937119676,9.24579239066377,0,0.105410122164049,33.0455480152953,0,0.00721129136474221,67.5184087651892,1,0.175800558779282,21.9525338094569,0,0.173006662368364,17.0592684491891,0,0.179454115624328,27.9723698983624,0,0.101654846335697,26.4701225536906,0,6,0.00335316826208485,5.8024785105
"06067007016","06067",0.167497507477567,21.813986306944,0,0.98730525100981,7.92471595323552,0,0.053886925795053,30.6916527854152,0,0.00856705990258255,71.2136170082175,1,0.316469131434636,13.8772781392361,0,0.227843622855121,15.6245831444057,0,0.180612064390589,25.8560127911236,0,0.0693437113037325,21.5682641386354,0,4,0.00355608313422312,5.33120005325654
"06067007017","06067",0.0629173989455185,36.7931945005426,0,0.963735267452403,14.0724061657463,0,0.0622489959839357,33.1179038388089,0,0.0115994644491539,77.1072065157544,1,0.175816993464052,20.9785826483168,0,0.154901960784314,32.2803489976952,0,0.521377368451105,25.8731992883106,1,0.0398692810457516,36.3684122191908,0,9,0.00214075190105871,4.77058368949344
"06067007018","06067",0.146549835706462,25.8227908151735,0,0.919806763285024,9.80467027322076,0,0.0741994060493315,29.0888838293123,1,0.0186413864733495,58.1815883780717,1,0.388208894328845,11.5631677311801,0,0.16156670746634,22.1091110942512,0,0.088379705400982,30.51262519141,0,0.0956752345981232,32.8354360258233,0,9,0.00331765815946065,12.2649362081479
"06067007019","06067",0.159780266440533,21.8893590920177,1,0.861904761904762,12.5817222427391,0,0.163302752293578,29.0599054759236,0,0.0063405665341858,82.1925369638952,1,0.225,27.4864414057334,0,0.241304347826087,34.761854504695,0,0.357298474945534,22.8737074236579,0,0.0923913043478261,34.7650988781565,0,9,0.000512360052149122,7.69668971684368
"06067007020","06067",0.110309518268559,24.6700083245442,0,0.984491671453188,8.13146210782071,0,0.0221366698748797,39.544064863542,0,0.0125608466406748,76.726400503213,1,0.155009451795841,22.256764390114,0,0.233144297416509,9.82272725631027,0,0.102289434992649,39.583543916062,0,0.0800252047889099,20.9928173920861,0,4,0.00332273103126411,4.3116875764579
"06067007101","06067",0.234060424256637,21.7164534191365,1,1,24.6689502030649,0,0.0920245219885793,21.3197526906169,1,0.0205353482154702,56.4728576701669,1,0.291010928687669,13.5246373326475,1,0.272344900081278,17.9005580391958,1,0.405885156313963,28.209194186591,1,0.0897462742582426,19.8300803019314,1,9,0.000177550513120983,31.9565263290429
"06067007102","06067",0.121373836891078,32.1276515550336,0,0.943020903573837,7.24462268556797,0,0.0809867349313474,28.5539063471775,0,0.0189990180345047,57.1354890324705,1,0.304065247865426,11.4563767772679,0,0.122849496622913,13.9488023947122,0,0.0539014373716632,38.7332835879385,0,0.0420542882630305,30.9902738731854,0,7,0.00589467703561663,4.44441129509322
"06067007103","06067",0.107170196478694,32.6108544738788,0,0.986194477791116,9.59500991306625,0,0.104091653027823,27.5107722951615,0,0.0196514577775398,57.0735350222348,1,0.298349056603774,12.5894763738537,0,0.34127358490566,17.857802458551,0,0.223438603599687,34.2664067718934,1,0.0691037735849057,24.0458355064,0,7,0.00282558959452536,6.12426899458003
"06067007104","06067",0.128399746995572,24.364333104676,0,1,10.6015462767958,0,0.0736322501028383,32.3220736144237,0,0.0196705494761378,56.8481138644443,1,0.246918100817771,6.0326970446267,0,0.226901013059929,12.258380715725,0,0.0667643109971927,27.3614068305975,0,0.0562675454656414,24.9008210174329,0,5,0.00488517554672876,4.6210886740689
"06067007105","06067",0.248264156765931,26.7658183726698,0,0.980088495575221,10.2156424287605,0,0.0415397999130057,28.2105841197228,0,0.0197717933212318,56.8477837568276,1,0.289871944121071,7.97975458099156,0,0.292200232828871,30.1237043017706,0,0.122962747380675,35.4850474723641,0,0.064755529685681,23.4117735115372,0,6,0.00484966544410456,8.0686130867327
"06067007106","06067",0.129416234012916,23.3907038637571,0,0.976200969590128,8.04014272539058,0,0.064390243902439,21.7734263553305,0,0.00425835152892901,95.6938465662079,1,0.29000946969697,15.404797609014,0,0.242660984848485,17.5837318937669,0,0.541916281530108,24.2808469035795,1,0.0823863636363636,17.7626349065624,0,11,0.00513374626509814,5.15489352659422
"06067007107","06067",0.120582765034098,25.8679705329005,0,0.963826366559486,10.3190023582245,0,0.050390964378801,30.0785837342604,0,0.0211361426363159,56.9789945124653,1,0.255670103092783,11.6314719123112,0,0.181148748159057,18.2169012682074,0,0.417059693660057,27.9564407179115,1,0.0521354933726068,28.1915509248017,0,6,0.00253643590172833,4.75394702969076
"06067007202","06067",0.181524032103039,21.6259856611066,1,0.981337480559876,8.76098379839725,0,0.147198480531814,20.9920527570491,0,0.00357521854339746,70.4063249876122,1,0.106197033898305,28.198948551698,0,0.223516949152542,21.5107481111909,0,0.202860169491525,19.5016312574114,0,0.0794491525423729,20.376287157153,0,7,0.00250599867090759,7.76986287516991
"06067007204","06067",0.167810650887574,19.7126016739388,0,0.981981981981982,8.0500546499307,0,0.0871143375680581,23.9591721022175,0,0.00603251598798419,82.7392362744837,1,0.145928338762215,19.9820599103298,0,0.278610206297503,17.5476531954859,0,0.168388656847659,21.8229562450444,0,0.103800217155266,14.8819493247859,0,9,0.00288139118436338,5.85522145782891
"06067007206","06067",0.106856403622251,27.125604261365,0,0.97421875,8.03155521903563,0,0.099670510708402,19.0979452889939,0,0.0128206505602779,56.508790475644,1,0.189319395150997,14.6398947398312,1,0.116564417177914,18.8693338498079,0,0.0922055569215638,28.7846362362137,0,0.0802453987730061,17.4441182447383,0,8,0.0027850066200977,5.30422951822707
"06067007207","06067",0.135678391959799,27.3378353741561,0,0.953125,8.35682997345631,0,0.0854870775347912,20.1372320982434,0,0.0219167399559453,55.9758668907929,1,0.0910980986781175,28.446487403986,1,0.20166270783848,18.2471588407819,0,0.061520190023753,33.3137266551752,0,0.0869358669833729,22.4839433709151,0,6,0.0029727028768256,6.81755816188394
"06067007208","06067",0.0668805528134255,33.1779230375656,0,0.965248226950355,8.82188943390528,0,0.0928285402257008,20.7929290066002,0,0.0228771300658392,56.2350733030057,1,0.294171112359581,18.2499923608684,1,0.123193392980041,28.5998717645947,0,0.184488297384121,22.212839501744,0,0.0952053223216334,18.2469025432961,0,7,0.00318576349257078,6.47676573258223
"06067007209","06067",0.0752073205604804,33.4883388256045,0,0.977364591754244,7.97051603133347,0,0.231505657093124,15.3958249315451,0,0.0273573742048751,56.3523783933518,1,0.0369206598586017,31.8509153079132,0,0.195077245352186,16.0593045651718,0,0.251706036745407,31.9207466415997,0,0.0720083791568473,21.2096204861352,0,5,0.00284588108173918,4.23425381205221
"06067007301","06067",0.142616033755274,22.4638228787607,0,0.898224852071006,8.63245191753021,0,0.182428115015974,16.3687063512966,0,0.00858773262325249,69.6246889488172,1,0.0587896253602305,30.2517461557093,0,0.279154658981748,12.7690806007864,0,0.349610894941634,12.4472097692239,0,0.120653218059558,19.512459558695,0,12,0.00332273103126411,6.69231448566015
"06067007402","06067",0.166805393707341,19.5442897166919,0,0.970345162858532,8.17576952591099,0,0.141753998896856,16.6908559986851,0,0.00752622773252438,64.3783065230114,1,0.0681390977443609,26.0231806084247,0,0.298245614035088,7.76033307279688,0,0.313021571406078,16.4480358544188,0,0.0715852130325815,18.5413422128867,0,6,0.00395176713489273,4.30996669960885
"06067007403","06067",0.149476831091181,21.5992401972528,0,0.924117205108941,8.85407101325356,0,0.125392944463849,18.9702091833869,0,0.00906637907162229,58.0782845900171,1,0.0436515846123181,38.3381849382054,0,0.196531791907514,17.0750383123553,0,0.211335062861704,22.1952561861347,0,0.0871038469204704,17.3863104763827,0,4,0.00314010764633967,6.29583006017874
"06067007406","06067",0.197237431557989,19.4629974336237,0,0.913773368943151,10.1892717021009,0,0.10249697946033,21.3100385559125,0,0.00700445680739851,63.8869512394135,1,0.0787464387464387,23.9329655346495,0,0.313732193732194,16.2263609694873,0,0.247142203932327,24.6739426338151,0,0.122393162393162,17.0055298498383,0,11,0.00551928452216084,6.22629781007152
"06067007413","06067",0.198208469055375,19.5333967925787,0,0.907641819034224,9.0169679290829,0,0.217067108533554,19.0074096710713,0,0.0105879042338307,62.8517768670334,1,0.0690074635875001,41.6783304577462,1,0.270123605667772,16.0554392943745,0,0.263689847639161,22.3374077219826,0,0.107325896894784,19.4651933923852,0,12,0.00334302251847794,7.64896766184472
"06067007414","06067",0.151348520555119,24.9696170106877,0,0.95702005730659,9.06271647416048,0,0.0898086684888715,20.9438288129635,0,0.00891685296625554,68.0997076929269,1,0.0865407602199378,34.1306298547154,0,0.218981592158738,19.564173556246,0,0.250119789171059,18.5138221300667,0,0.173081520439876,14.0660623852851,0,10,0.00276978800468733,5.4673584269773
"06067007415","06067",0.15792674541283,22.8373418575722,1,0.944588744588745,9.00296018909795,0,0.15962984384037,19.2339667082411,0,0.0242820976045661,55.9693024798342,1,0.0623070023065825,44.3111099107786,1,0.268542199488491,19.3099735157224,0,0.198647778493239,26.8442481382655,0,0.0821611253196931,22.0476343288553,0,8,0.00231830241417969,4.29657228233337
"06067007416","06067",0.139801375095493,29.5662405336598,0,0.957709824333116,8.53930645413116,0,0.117801047120419,16.3687601473348,0,0.0138814397684078,64.214206258995,1,0.112548828125,36.27743355238,0,0.222900390625,17.3231451931719,0,0.1240234375,25.9889502982857,0,0.0888671875,19.7519729123018,0,7,0.00299299436403943,5.42969554681203
"06067007417","06067",0.184974747474747,18.9003887386142,0,0.937229437229437,8.38678352882908,0,0.0741272118603539,21.4466694109928,0,0.0109653546223321,57.2389326902354,1,0.13768115942029,12.5233713216614,0,0.150966183574879,14.7656403858585,0,0.0850226928895613,26.3689225673086,0,0.111111111111111,17.3164952716226,0,9,0.00213567902925525,4.86882154479629
"06067007421","06067",0.153037653037653,18.8366198449481,0,0.987732342007435,8.38559811162131,0,0.0653330886401175,25.8489507613955,0,0.0197244490948606,54.5944312340048,1,0.132073422396003,17.3372000131744,0,0.151189312479635,28.7324189864114,0,0.465017775032205,28.3204186957006,1,0.110785272075595,16.2389798439075,0,9,0.0057577094969233,5.44188346903393
"06067007422","06067",0.230666666666667,22.2205843014798,0,0.910501193317422,8.45114431013795,0,0.0717105263157895,24.5566034798421,0,0.0341181791910365,53.6567155177317,1,0.0410433448408132,35.3129061476027,0,0.258151131568853,22.4247521895415,0,0.257628427964465,21.7090562430796,0,0.114691215957039,17.7834732905766,0,6,0.00151678866923354,6.29359336462222
"06067007423","06067",0.233745047774412,16.3108143532589,0,0.825136612021858,8.18810336587753,0,0.152859618717504,19.5246442003846,0,0.0137618554996056,64.1126128724088,1,0.0365258016564026,38.2041076004839,0,0.279464854533871,13.6054737105695,0,0.421715017064846,11.2446909664823,0,0.143130176258229,14.9863926008021,0,6,0.00256180026074561,5.8164155019453
"06067007424","06067",0.143833488661075,26.8007753892558,0,0.902777777777778,9.21733441244541,0,0.0955265610438024,22.1129742086038,0,0.00932761479858322,67.2311814265806,1,0.0743763875572396,43.9484980917349,1,0.237410071942446,19.7814042126557,0,0.344493635860542,16.0581754810185,0,0.180132816823464,14.8841055110628,0,7,0.00241468697844537,5.50672855978924
"06067007426","06067",0.205259691988883,21.2523481629144,1,0.917443408788282,11.2823177269539,0,0.0725429017160686,33.6912009547666,0,0.00584388789309754,59.5405808668978,1,0.0770717280291312,27.8979773468074,1,0.126941855304039,25.66206312858,0,0.291611185086551,25.1355744156683,0,0.108743897026187,18.6987470321669,0,4,0.00151171579743008,8.19359278960021
