stop_long,stop_lat,county,num_stops_per_day,score_std
-121.432503,38.572846,67,33,1.0
-121.440048,38.572891,67,26,1.0
-121.439835,38.572891,67,28,1.0
-121.31353,38.572907,67,108,1.0
-121.313652,38.57291,67,102,1.0
-121.503983,38.572969,67,76,1.0
-121.479912,38.573174,67,90,1.0
-121.467089,38.573187,67,194,1.0
-121.475868,38.573219,67,200,1.0
-121.466397,38.57325,67,235,1.0
-121.494675,38.573269,67,104,1.0
-121.425185,38.573382,67,33,1.0
-121.464814,38.573424,67,7,0.5
-121.300081,38.573476,67,30,1.0
-121.27475,38.573476,67,8,0.5
-121.500527,38.573513,67,592,1.0
-121.499344,38.573528,67,712,1.0
-121.482844,38.573548,67,88,1.0
-121.50683,38.573707,67,72,1.0
-121.437821,38.573719,67,26,1.0
-121.469031,38.573724,67,194,1.0
-121.467834,38.573772,67,222,1.0
-121.497805,38.573837,67,76,1.0
-121.310158,38.573868,67,108,1.0
-121.478516,38.573917,67,200,1.0
-121.401688,38.573917,67,92,1.0
-121.310455,38.57394,67,102,1.0
-121.301567,38.57394,67,28,1.0
-121.307907,38.573963,67,108,1.0
-121.50351,38.574,67,76,1.0
-121.305763,38.574017,67,180,1.0
-121.437652,38.574042,67,28,1.0
-121.470294,38.574051,67,194,1.0
-121.308601,38.574074,67,102,1.0
-121.295921,38.574177,67,28,1.0
-121.497961,38.574202,67,80,1.0
-121.503227,38.57423,67,14,0.75
-121.479843,38.574249,67,290,1.0
-121.432053,38.574356,67,33,1.0
-121.494278,38.574381,67,612,1.0
-121.303436,38.574387,67,102,1.0
-121.425343,38.57439,67,33,1.0
-121.494718,38.574401,67,612,1.0
-121.305275,38.574432,67,102,1.0
-121.295224,38.574541,67,30,1.0
-121.275759,38.57459,67,6,0.5
-121.482377,38.574653,67,88,1.0
-121.498848,38.574669,67,740,1.0
-121.473081,38.574814,67,194,1.0
-121.415611,38.574837,67,232,1.0
-121.383255,38.574844,67,134,1.0
-121.437576,38.574864,67,28,1.0
-121.500694,38.574879,67,14,0.75
-121.497376,38.574951,67,76,1.0
-121.482491,38.574993,67,290,1.0
-121.401388,38.575009,67,94,1.0
-121.382846,38.575032,67,138,1.0
-121.437882,38.575082,67,26,1.0
-121.304085,38.575176,67,208,1.0
-121.467201,38.575268,67,222,1.0
-121.415176,38.575386,67,228,1.0
-121.498084,38.575439,67,612,1.0
-121.475723,38.575498,67,194,1.0
-121.4955,38.575555,67,72,1.0
-121.49868,38.575579,67,612,1.0
-121.503319,38.575611,67,62,1.0
-121.50281,38.575632,67,76,1.0
-121.485176,38.575684,67,290,1.0
-121.440403,38.575749,67,26,1.0
-121.499947,38.57576,67,734,1.0
-121.498346,38.575768,67,868,1.0
-121.433846,38.575775,67,33,1.0
-121.481873,38.575816,67,88,1.0
-121.44054,38.575888,67,28,1.0
-121.329857,38.575935,67,30,1.0
-121.504544,38.575943,67,24,1.0
-121.496941,38.576031,67,124,1.0
-121.454566,38.576054,67,26,1.0
-121.329125,38.576111,67,30,1.0
-121.45398,38.576187,67,28,1.0
-121.478341,38.57619,67,194,1.0
-121.455475,38.57629,67,28,1.0
-121.442565,38.57632,67,26,1.0
-121.456258,38.576438,67,26,1.0
-121.452093,38.576536,67,26,1.0
-121.442659,38.576536,67,28,1.0
-121.502403,38.576548,67,76,1.0
-121.466572,38.576627,67,222,1.0
-121.46493,38.576653,67,234,1.0
-121.451798,38.576706,67,28,1.0
-121.456929,38.576725,67,28,1.0
-121.497859,38.576787,67,740,1.0
-121.48919,38.576819,67,338,1.0
-121.401665,38.576832,67,92,1.0
-121.480795,38.576844,67,194,1.0
-121.496513,38.57692,67,76,1.0
-121.458398,38.576989,67,26,1.0
-121.505432,38.577015,67,72,1.0
-121.449885,38.577047,67,26,1.0
-121.428245,38.577049,67,33,1.0
-121.449295,38.577278,67,28,1.0
-121.459074,38.577299,67,28,1.0
-121.482898,38.577412,67,282,1.0
-121.463106,38.577418,67,26,1.0
-121.44294,38.577488,67,26,1.0
-121.49773,38.577521,67,612,1.0
-121.295593,38.577572,67,28,1.0
-121.464951,38.577622,67,28,1.0
-121.499153,38.577652,67,754,1.0
-121.443654,38.577729,67,28,1.0
-121.46579,38.577778,67,26,1.0
-121.50181,38.577852,67,76,1.0
-121.415527,38.577854,67,232,1.0
-121.493614,38.577934,67,290,1.0
-121.463013,38.577961,67,28,1.0
-121.498002,38.577967,67,1246,1.0
-121.484995,38.577968,67,282,1.0
-121.49604,38.578034,67,770,1.0
-121.466429,38.578041,67,28,1.0
-121.401364,38.578041,67,94,1.0
-121.497269,38.578054,67,444,1.0
-121.467171,38.578156,67,26,1.0
-121.465942,38.578194,67,222,1.0
-121.498721,38.578258,67,612,1.0
-121.436241,38.578442,67,33,1.0
-121.294853,38.578457,67,30,1.0
-121.292366,38.57848,67,30,1.0
-121.415238,38.578487,67,228,1.0
-121.444834,38.578513,67,28,1.0
-121.281039,38.578516,67,44,1.0
-121.447388,38.578522,67,28,1.0
-121.468582,38.578533,67,26,1.0
-121.430841,38.578538,67,33,1.0
-121.44693,38.578621,67,26,1.0
-121.292214,38.578632,67,28,1.0
-121.277668,38.578635,67,56,1.0
-121.492009,38.578637,67,278,1.0
-121.468821,38.578725,67,28,1.0
-121.445671,38.578747,67,28,1.0
-121.444314,38.578783,67,26,1.0
-121.487986,38.578794,67,330,1.0
-121.277164,38.578794,67,60,1.0
-121.504547,38.579071,67,72,1.0
-121.493576,38.579171,67,276,1.0
-121.471253,38.579247,67,26,1.0
-121.495529,38.57925,67,584,1.0
-121.281649,38.579406,67,42,1.0
-121.471649,38.579454,67,28,1.0
-121.433367,38.579514,67,33,1.0
-121.495491,38.579557,67,280,1.0
-121.501072,38.579578,67,276,1.0
-121.322319,38.579701,67,30,1.0
-121.491717,38.579758,67,330,1.0
-121.437233,38.5798,67,33,1.0
-121.321579,38.579857,67,30,1.0
-121.473869,38.579918,67,26,1.0
-121.287926,38.580147,67,30,1.0
-121.474272,38.580163,67,28,1.0
-121.493294,38.580172,67,282,1.0
-121.275029,38.580253,67,28,1.0
-121.50218,38.580293,67,374,1.0
-121.496515,38.580371,67,332,1.0
-121.435097,38.580402,67,33,1.0
-121.287918,38.580471,67,28,1.0
-121.494675,38.580536,67,282,1.0
-121.476379,38.580589,67,26,1.0
-121.484067,38.580591,67,4,0.25
-121.496185,38.580656,67,456,1.0
-121.490233,38.580833,67,276,1.0
-121.476833,38.58084,67,28,1.0
-121.490921,38.580883,67,4,0.25
-121.383171,38.580883,67,134,1.0
-121.486542,38.580898,67,4,0.25
-121.496433,38.580997,67,696,1.0
-121.40165,38.581143,67,92,1.0
-121.274396,38.581182,67,30,1.0
-121.274721,38.581199,67,28,1.0
-121.319237,38.581223,67,30,1.0
-121.478292,38.581228,67,28,1.0
-121.47876,38.581238,67,26,1.0
-121.415497,38.581284,67,232,1.0
-121.396874,38.581417,67,120,1.0
-121.404434,38.581436,67,120,1.0
-121.402641,38.581448,67,120,1.0
-121.318329,38.581459,67,30,1.0
-121.410797,38.581471,67,120,1.0
-121.407806,38.581474,67,120,1.0
-121.39782,38.581501,67,130,1.0
-121.414307,38.581535,67,120,1.0
-121.402039,38.581554,67,130,1.0
-121.400801,38.581572,67,130,1.0
-121.405327,38.581585,67,130,1.0
-121.382816,38.581595,67,138,1.0
-121.498661,38.581602,67,766,1.0
-121.407608,38.581608,67,130,1.0
-121.285438,38.581634,67,28,1.0
-121.410996,38.58165,67,130,1.0
-121.50313,38.581653,67,156,1.0
-121.489933,38.581667,67,278,1.0
-121.414009,38.581684,67,130,1.0
-121.392243,38.581692,67,120,1.0
-121.480484,38.581715,67,26,1.0
-121.401361,38.581763,67,94,1.0
-121.392319,38.581776,67,130,1.0
-121.480878,38.581939,67,28,1.0
-121.497269,38.581947,67,338,1.0
-121.503006,38.582054,67,68,1.0
-121.491051,38.582081,67,4,0.25
-121.41522,38.582218,67,108,1.0
-121.495496,38.582222,67,418,1.0
-121.501131,38.582261,67,690,1.0
-121.489784,38.582272,67,4,0.25
-121.483139,38.582405,67,26,1.0
-121.499825,38.58242,67,200,1.0
-121.496834,38.582474,67,106,1.0
-121.284966,38.582512,67,30,1.0
-121.502062,38.582516,67,240,1.0
-121.496864,38.582585,67,336,1.0
-121.483608,38.582656,67,28,1.0
-121.495389,38.58292,67,244,1.0
-121.485771,38.583107,67,26,1.0
-121.496719,38.583336,67,400,1.0
-121.486213,38.583352,67,28,1.0
-121.494978,38.583449,67,414,1.0
-121.265305,38.583807,67,14,0.75
-121.275481,38.583816,67,30,1.0
-121.488686,38.583839,67,26,1.0
-121.311524,38.583851,67,144,1.0
-121.482611,38.583862,67,4,0.25
-121.31385,38.58387,67,30,1.0
-121.311613,38.583958,67,210,1.0
-121.311234,38.584008,67,30,1.0
-121.489126,38.584122,67,28,1.0
-121.269474,38.584212,67,14,0.75
-121.311259,38.584219,67,284,1.0
-121.311643,38.584284,67,29,1.0
-121.311572,38.584315,67,29,1.0
-121.499307,38.584323,67,276,1.0
-121.496284,38.584359,67,200,1.0
-121.285533,38.58438,67,72,1.0
-121.311617,38.584483,67,274,1.0
-121.262244,38.584522,67,14,0.75
-121.491348,38.584538,67,26,1.0
-121.500163,38.584547,67,394,1.0
-121.27578,38.584614,67,28,1.0
-121.500439,38.584627,67,244,1.0
-121.401642,38.584717,67,92,1.0
-121.491762,38.584828,67,28,1.0
-121.270266,38.58483,67,14,0.75
-121.311455,38.584854,67,30,1.0
-121.48867,38.584873,67,4,0.25
-121.392235,38.584904,67,120,1.0
-121.495959,38.584949,67,200,1.0
-121.310611,38.584973,67,276,1.0
-121.286095,38.585007,67,72,1.0
-121.392319,38.58511,67,130,1.0
-121.415247,38.585124,67,108,1.0
-121.383148,38.585156,67,134,1.0
-121.494293,38.58519,67,658,1.0
-121.4883,38.585212,67,276,1.0
-121.493935,38.585218,67,26,1.0
-121.488707,38.585225,67,120,1.0
-121.415543,38.58532,67,102,1.0
-121.382814,38.58543,67,138,1.0
-121.494328,38.585515,67,36,1.0
-121.40138,38.585539,67,94,1.0
-121.310448,38.585541,67,30,1.0
-121.482645,38.585933,67,60,1.0
-121.487946,38.585994,67,278,1.0
-121.28296,38.587002,67,30,1.0
-121.286823,38.587193,67,44,1.0
-121.275415,38.587526,67,30,1.0
-121.305718,38.587887,67,172,1.0
-121.286049,38.587936,67,28,1.0
-121.415543,38.588177,67,102,1.0
-121.283028,38.588222,67,28,1.0
-121.383225,38.588341,67,134,1.0
-121.401672,38.588574,67,92,1.0
-121.28225,38.588574,67,58,1.0
-121.383003,38.588699,67,138,1.0
-121.303772,38.588875,67,172,1.0
-121.392199,38.589066,67,120,1.0
-121.279381,38.589108,67,58,1.0
-121.275845,38.589126,67,28,1.0
-121.392319,38.589165,67,130,1.0
-121.302643,38.589195,67,30,1.0
-121.279717,38.589226,67,58,1.0
-121.401377,38.589252,67,94,1.0
-121.270748,38.589477,67,14,0.75
-121.276581,38.589581,67,58,1.0
-121.482128,38.589597,67,60,1.0
-121.415193,38.58972,67,108,1.0
-121.303261,38.589916,67,142,1.0
-121.275791,38.590013,67,30,1.0
-121.482307,38.590122,67,58,1.0
-121.27051,38.590373,67,14,0.75
-121.485208,38.590398,67,118,1.0
-121.300263,38.590572,67,30,1.0
-121.303635,38.590599,67,142,1.0
-121.485527,38.590824,67,4,0.25
-121.383209,38.591145,67,134,1.0
-121.415535,38.59119,67,102,1.0
-121.392311,38.59174,67,130,1.0
-121.40165,38.591858,67,92,1.0
-121.297096,38.59211,67,30,1.0
-121.296471,38.592243,67,30,1.0
-121.478955,38.592254,67,110,1.0
-121.392204,38.592274,67,120,1.0
-121.482597,38.59232,67,4,0.25
-121.415199,38.592523,67,108,1.0
-121.382973,38.592552,67,138,1.0
-121.276518,38.592565,67,30,1.0
-121.276856,38.592651,67,28,1.0
-121.485068,38.592743,67,60,1.0
-121.392288,38.59335,67,130,1.0
-121.480896,38.593376,67,164,1.0
-121.29454,38.59338,67,30,1.0
-121.294098,38.593414,67,30,1.0
-121.383217,38.593449,67,134,1.0
-121.401377,38.593848,67,94,1.0
-121.392166,38.594528,67,120,1.0
-121.278122,38.59457,67,28,1.0
-121.480255,38.594662,67,164,1.0
-121.277878,38.594681,67,30,1.0
-121.290917,38.594833,67,274,1.0
-121.487969,38.594948,67,106,1.0
-121.497288,38.595108,67,4,0.25
-121.29054,38.59516,67,30,1.0
-121.487404,38.595181,67,118,1.0
-121.289349,38.595185,67,172,1.0
-121.483711,38.59523,67,222,1.0
-121.383232,38.595257,67,134,1.0
-121.289773,38.595294,67,276,1.0
-121.349159,38.595329,67,4,0.25
-121.304633,38.595336,67,142,1.0
-121.304878,38.595341,67,142,1.0
-121.484962,38.59536,67,118,1.0
-121.277779,38.595375,67,30,1.0
-121.29052,38.595402,67,30,1.0
-121.357861,38.595411,67,4,0.25
-121.355064,38.595413,67,4,0.25
-121.3637,38.595474,67,4,0.25
-121.481273,38.595475,67,164,1.0
-121.27755,38.595493,67,28,1.0
-121.392365,38.595501,67,130,1.0
-121.350296,38.595512,67,4,0.25
-121.346405,38.59552,67,4,0.25
-121.367936,38.595535,67,4,0.25
-121.415573,38.595551,67,102,1.0
-121.355263,38.595554,67,4,0.25
-121.358627,38.5956,67,4,0.25
-121.373009,38.595604,67,4,0.25
-121.480705,38.595608,67,116,1.0
-121.401703,38.595635,67,92,1.0
-121.37825,38.595642,67,4,0.25
-121.382324,38.595654,67,4,0.25
-121.368012,38.595703,67,4,0.25
-121.435204,38.595718,67,222,1.0
-121.365723,38.59573,67,4,0.25
-121.38652,38.595757,67,138,1.0
-121.372917,38.595783,67,4,0.25
-121.390823,38.595821,67,138,1.0
-121.437256,38.595825,67,222,1.0
-121.383759,38.595844,67,142,1.0
-121.345345,38.595848,67,4,0.25
-121.394714,38.595856,67,28,1.0
-121.379021,38.595856,67,4,0.25
-121.434154,38.595889,67,234,1.0
-121.387581,38.59589,67,142,1.0
-121.401085,38.595905,67,28,1.0
-121.405861,38.595963,67,28,1.0
-121.41481,38.595997,67,28,1.0
-121.410217,38.596001,67,28,1.0
-121.492088,38.596016,67,172,1.0
-121.395294,38.596047,67,28,1.0
-121.392906,38.59605,67,28,1.0
-121.418945,38.596058,67,28,1.0
-121.392151,38.596081,67,282,1.0
-121.491473,38.596128,67,60,1.0
-121.491776,38.596153,67,186,1.0
-121.405823,38.596153,67,28,1.0
-121.401871,38.596161,67,28,1.0
-121.411575,38.596214,67,28,1.0
-121.416046,38.596287,67,28,1.0
-121.491698,38.596304,67,58,1.0
-121.40135,38.596365,67,94,1.0
-121.494171,38.596558,67,172,1.0
-121.428352,38.596581,67,222,1.0
-121.427467,38.596817,67,222,1.0
-121.426872,38.59684,67,234,1.0
-121.42936,38.59689,67,234,1.0
-121.415283,38.596993,67,108,1.0
-121.276741,38.597012,67,28,1.0
-121.276483,38.597049,67,30,1.0
-121.49717,38.597099,67,172,1.0
-121.502068,38.597134,67,172,1.0
-121.495621,38.597149,67,186,1.0
-121.42263,38.597153,67,28,1.0
-121.49794,38.597279,67,186,1.0
-121.501824,38.597332,67,184,1.0
-121.431519,38.597759,67,234,1.0
-121.423042,38.597786,67,175,1.0
-121.431023,38.59808,67,222,1.0
-121.343224,38.59816,67,4,0.25
-121.392334,38.598232,67,288,1.0
-121.343361,38.598354,67,4,0.25
-121.274321,38.598432,67,30,1.0
-121.283655,38.598441,67,274,1.0
-121.420097,38.598518,67,147,1.0
-121.392161,38.598577,67,282,1.0
-121.283287,38.598712,67,30,1.0
-121.282502,38.59887,67,276,1.0
-121.419785,38.599013,67,145,1.0
-121.273348,38.599088,67,14,0.75
-121.274345,38.599091,67,28,1.0
-121.30249,38.599262,67,142,1.0
-121.273587,38.599315,67,14,0.75
-121.401672,38.599377,67,92,1.0
-121.302002,38.599506,67,142,1.0
-121.415497,38.599606,67,102,1.0
-121.427216,38.599857,67,179,1.0
-121.426293,38.59993,67,633,1.0
-121.28286,38.600193,67,30,1.0
-121.401369,38.600268,67,94,1.0
-121.282727,38.600302,67,30,1.0
-121.415226,38.600352,67,108,1.0
-121.42009,38.601776,67,147,1.0
-121.392137,38.601803,67,282,1.0
-121.299851,38.602123,67,142,1.0
-121.392349,38.602181,67,288,1.0
-121.270598,38.602185,67,28,1.0
-121.419937,38.602261,67,145,1.0
-121.299177,38.602511,67,142,1.0
-121.415226,38.602534,67,108,1.0
-121.284569,38.602604,67,30,1.0
-121.284638,38.602608,67,30,1.0
-121.26934,38.602622,67,30,1.0
-121.4664,38.602633,67,276,1.0
-121.338257,38.602829,67,4,0.25
-121.41552,38.60286,67,102,1.0
-121.465426,38.603098,67,278,1.0
-121.389305,38.603233,67,282,1.0
-121.401703,38.603241,67,92,1.0
-121.391983,38.603245,67,282,1.0
-121.389412,38.603352,67,288,1.0
-121.268088,38.603393,67,28,1.0
-121.420067,38.603424,67,147,1.0
-121.464264,38.6036,67,106,1.0
-121.401337,38.6038,67,94,1.0
-121.387047,38.603813,67,282,1.0
-121.46434,38.60384,67,116,1.0
-121.387146,38.603935,67,264,1.0
-121.33654,38.604179,67,4,0.25
-121.513756,38.604332,67,112,1.0
-121.336556,38.604477,67,4,0.25
-121.437546,38.604729,67,173,1.0
-121.513756,38.605171,67,110,1.0
-121.46096,38.605209,67,106,1.0
-121.420067,38.605366,67,147,1.0
-121.460945,38.605396,67,116,1.0
-121.438553,38.605465,67,175,1.0
-121.286533,38.605626,67,30,1.0
-121.331856,38.605671,67,4,0.25
-121.26705,38.605901,67,58,1.0
-121.419945,38.605904,67,145,1.0
-121.387138,38.605908,67,264,1.0
-121.33374,38.605908,67,4,0.25
-121.4474,38.605943,67,278,1.0
-121.512799,38.605955,67,112,1.0
-121.387047,38.606144,67,306,1.0
-121.401665,38.606197,67,92,1.0
-121.456274,38.606207,67,278,1.0
-121.401372,38.606221,67,94,1.0
-121.448177,38.606247,67,276,1.0
-121.463646,38.606278,67,142,1.0
-121.457376,38.606316,67,276,1.0
-121.448021,38.606316,67,173,1.0
-121.456783,38.606323,67,1214,1.0
-121.445061,38.606339,67,173,1.0
-121.296074,38.606426,67,142,1.0
-121.463175,38.60648,67,32,1.0
-121.451775,38.606487,67,175,1.0
-121.446335,38.606491,67,175,1.0
-121.449066,38.60651,67,175,1.0
-121.285423,38.606514,67,30,1.0
-121.267248,38.606523,67,274,1.0
-121.384442,38.606735,67,282,1.0
-121.284905,38.606766,67,30,1.0
-121.459,38.606823,67,180,1.0
-121.295301,38.606852,67,142,1.0
-121.384369,38.60688,67,264,1.0
-121.266108,38.606965,67,276,1.0
-121.475449,38.607056,67,32,1.0
-121.457247,38.607159,67,148,1.0
-121.512886,38.607182,67,110,1.0
-121.328835,38.607319,67,4,0.25
-121.439848,38.607435,67,276,1.0
-121.283451,38.6078,67,30,1.0
-121.329056,38.607819,67,4,0.25
-121.475662,38.607845,67,30,1.0
-121.294594,38.607872,67,142,1.0
-121.382935,38.607914,67,258,1.0
-121.439033,38.60805,67,278,1.0
-121.415474,38.608139,67,102,1.0
-121.51346,38.60826,67,112,1.0
-121.502424,38.608407,67,106,1.0
-121.282547,38.608425,67,30,1.0
-121.420059,38.608513,67,147,1.0
-121.502739,38.608524,67,114,1.0
-121.453911,38.608551,67,106,1.0
-121.293561,38.608577,67,142,1.0
-121.41982,38.608657,67,145,1.0
-121.453895,38.608702,67,116,1.0
-121.415212,38.608831,67,108,1.0
-121.51635,38.608902,67,112,1.0
-121.516701,38.608906,67,110,1.0
-121.497963,38.608917,67,66,1.0
-121.497685,38.608957,67,68,1.0
-121.280487,38.609177,67,30,1.0
-121.279869,38.609284,67,30,1.0
-121.329025,38.609482,67,4,0.25
-121.333008,38.609852,67,145,1.0
-121.335991,38.60986,67,145,1.0
-121.329598,38.609924,67,146,1.0
-121.341278,38.609928,67,145,1.0
-121.345345,38.609943,67,145,1.0
-121.328728,38.609947,67,149,1.0
-121.332703,38.609955,67,146,1.0
-121.383186,38.609989,67,264,1.0
-121.348785,38.609989,67,145,1.0
-121.33754,38.610027,67,146,1.0
-121.35038,38.610062,67,145,1.0
-121.340698,38.610062,67,146,1.0
-121.352348,38.610085,67,145,1.0
-121.355141,38.610115,67,145,1.0
-121.346794,38.610115,67,146,1.0
-121.40168,38.610146,67,92,1.0
-121.349747,38.610146,67,146,1.0
-121.360237,38.610165,67,145,1.0
-121.352753,38.610169,67,146,1.0
-121.364151,38.610195,67,145,1.0
-121.355599,38.610199,67,146,1.0
-121.368675,38.610222,67,145,1.0
-121.360169,38.610252,67,147,1.0
-121.382408,38.610264,67,145,1.0
-121.50663,38.610268,67,114,1.0
-121.459473,38.610272,67,68,1.0
-121.37204,38.610272,67,145,1.0
-121.459343,38.61031,67,180,1.0
-121.415512,38.610317,67,102,1.0
-121.375938,38.610321,67,145,1.0
-121.365517,38.610348,67,147,1.0
-121.506401,38.610352,67,106,1.0
-121.378807,38.610352,67,145,1.0
-121.369438,38.610352,67,147,1.0
-121.372154,38.610375,67,147,1.0
-121.385063,38.610416,67,145,1.0
-121.389816,38.610455,67,145,1.0
-121.392037,38.610481,67,145,1.0
-121.376213,38.610485,67,147,1.0
-121.37957,38.610508,67,147,1.0
-121.381851,38.610531,67,147,1.0
-121.395523,38.610558,67,145,1.0
-121.385666,38.610569,67,147,1.0
-121.383461,38.610573,67,147,1.0
-121.400747,38.610577,67,145,1.0
-121.405071,38.610625,67,145,1.0
-121.390167,38.61063,67,147,1.0
-121.392372,38.610638,67,147,1.0
-121.410373,38.610654,67,145,1.0
-121.475647,38.610672,67,30,1.0
-121.420044,38.610714,67,147,1.0
-121.275871,38.610714,67,30,1.0
-121.397072,38.610718,67,147,1.0
-121.398529,38.610737,67,147,1.0
-121.414925,38.61079,67,145,1.0
-121.449287,38.610794,67,106,1.0
-121.419308,38.610809,67,145,1.0
-121.402397,38.610809,67,147,1.0
-121.275856,38.610813,67,30,1.0
-121.406426,38.610832,67,147,1.0
-121.382874,38.610844,67,258,1.0
-121.449608,38.610859,67,116,1.0
-121.464363,38.610882,67,112,1.0
-121.411209,38.610882,67,147,1.0
-121.416237,38.61097,67,147,1.0
-121.462097,38.611126,67,110,1.0
-121.464516,38.611141,67,110,1.0
-121.470133,38.611151,67,112,1.0
-121.459854,38.611153,67,110,1.0
-121.401348,38.611195,67,94,1.0
-121.415226,38.611201,67,108,1.0
-121.475174,38.611229,67,112,1.0
-121.472351,38.611244,67,110,1.0
-121.290852,38.611247,67,142,1.0
-121.475945,38.611282,67,110,1.0
-121.291061,38.611332,67,142,1.0
-121.448349,38.611481,67,116,1.0
-121.447861,38.61153,67,106,1.0
-121.47905,38.611561,67,112,1.0
-121.478928,38.611614,67,110,1.0
-121.475494,38.611687,67,32,1.0
-121.459435,38.611752,67,68,1.0
-121.4593,38.61178,67,70,1.0
-121.272669,38.611809,67,30,1.0
-121.480721,38.611923,67,110,1.0
-121.481316,38.611942,67,112,1.0
-121.498023,38.611945,67,66,1.0
-121.50531,38.612446,67,114,1.0
-121.516991,38.612507,67,112,1.0
-121.272026,38.612564,67,30,1.0
-121.328964,38.612579,67,150,1.0
-121.501244,38.612591,67,112,1.0
-121.48568,38.61266,67,112,1.0
-121.504685,38.612675,67,112,1.0
-121.497505,38.612679,67,112,1.0
-121.485573,38.612743,67,110,1.0
-121.501358,38.612808,67,110,1.0
-121.401665,38.61282,67,92,1.0
-121.446182,38.612827,67,106,1.0
-121.498276,38.612843,67,110,1.0
-121.492928,38.612862,67,112,1.0
-121.489983,38.612873,67,112,1.0
-121.489143,38.612904,67,110,1.0
-121.49366,38.61298,67,110,1.0
-121.505547,38.612991,67,110,1.0
-121.507156,38.613102,67,112,1.0
-121.401353,38.613153,67,94,1.0
-121.517075,38.61319,67,110,1.0
-121.288849,38.613434,67,142,1.0
-121.415459,38.613567,67,102,1.0
-121.504997,38.613602,67,106,1.0
-121.507668,38.61364,67,110,1.0
-121.445389,38.613758,67,116,1.0
-121.383156,38.613808,67,264,1.0
-121.287554,38.613946,67,142,1.0
-121.328636,38.61396,67,149,1.0
-121.497725,38.614042,67,68,1.0
-121.44532,38.614071,67,106,1.0
-121.382904,38.614395,67,258,1.0
-121.44606,38.614586,67,116,1.0
-121.457085,38.614822,67,68,1.0
-121.446144,38.614903,67,106,1.0
-121.401348,38.615074,67,94,1.0
-121.45684,38.615144,67,70,1.0
-121.415258,38.6152,67,108,1.0
-121.270499,38.615223,67,30,1.0
-121.401672,38.615227,67,92,1.0
-121.284851,38.615345,67,142,1.0
-121.283762,38.615538,67,142,1.0
-121.27005,38.615559,67,30,1.0
-121.430707,38.615787,67,278,1.0
-121.430783,38.61585,67,260,1.0
-121.505974,38.615963,67,114,1.0
-121.268837,38.616005,67,30,1.0
-121.475647,38.616188,67,30,1.0
-121.446304,38.616291,67,116,1.0
-121.281499,38.61638,67,142,1.0
-121.47551,38.616413,67,32,1.0
-121.497983,38.61663,67,66,1.0
-121.457069,38.616631,67,68,1.0
-121.281512,38.616643,67,142,1.0
-121.506554,38.616657,67,106,1.0
-121.446152,38.616715,67,106,1.0
-121.328774,38.616715,67,150,1.0
-121.278159,38.616908,67,142,1.0
-121.326531,38.616921,67,4,0.25
-121.27922,38.616978,67,142,1.0
-121.326698,38.617058,67,4,0.25
-121.321732,38.617069,67,4,0.25
-121.33407,38.617078,67,74,1.0
-121.336375,38.61711,67,74,1.0
-121.339872,38.617145,67,74,1.0
-121.497725,38.617165,67,68,1.0
-121.456848,38.617176,67,70,1.0
-121.345757,38.617291,67,74,1.0
-121.334007,38.617294,67,78,1.0
-121.33709,38.6173,67,78,1.0
-121.274973,38.617336,67,142,1.0
-121.339713,38.617345,67,78,1.0
-121.35054,38.617371,67,74,1.0
-121.355095,38.617432,67,74,1.0
-121.383194,38.617489,67,264,1.0
-121.360275,38.617527,67,74,1.0
-121.346687,38.617554,67,78,1.0
-121.363899,38.617558,67,74,1.0
-121.351029,38.617561,67,78,1.0
-121.369333,38.61757,67,74,1.0
-121.355599,38.617592,67,78,1.0
-121.328388,38.617635,67,219,1.0
-121.359703,38.617653,67,78,1.0
-121.50898,38.617657,67,114,1.0
-121.374138,38.617683,67,74,1.0
-121.365524,38.617695,67,78,1.0
-121.401703,38.617714,67,92,1.0
-121.382462,38.617725,67,74,1.0
-121.379135,38.617725,67,74,1.0
-121.369652,38.617737,67,78,1.0
-121.37423,38.617783,67,78,1.0
-121.388054,38.617825,67,74,1.0
-121.377815,38.617828,67,78,1.0
-121.415474,38.617836,67,102,1.0
-121.26854,38.617836,67,30,1.0
-121.394241,38.617855,67,74,1.0
-121.397293,38.617889,67,74,1.0
-121.383728,38.617901,67,78,1.0
-121.400932,38.617909,67,74,1.0
-121.388031,38.617924,67,78,1.0
-121.394119,38.617966,67,78,1.0
-121.405609,38.617981,67,74,1.0
-121.271912,38.617985,67,142,1.0
-121.397553,38.618004,67,78,1.0
-121.410217,38.618027,67,74,1.0
-121.402306,38.618076,67,78,1.0
-121.414291,38.61808,67,74,1.0
-121.405723,38.618084,67,78,1.0
-121.411232,38.618145,67,78,1.0
-121.270687,38.618321,67,142,1.0
-121.382889,38.618332,67,258,1.0
-121.509369,38.61842,67,106,1.0
-121.415962,38.618515,67,186,1.0
-121.497983,38.618592,67,66,1.0
-121.41687,38.618717,67,176,1.0
-121.456837,38.618926,67,70,1.0
-121.26786,38.618946,67,30,1.0
-121.401334,38.619195,67,94,1.0
-121.497745,38.61924,67,68,1.0
-121.328647,38.619447,67,224,1.0
-121.457085,38.619541,67,68,1.0
-121.328408,38.619565,67,219,1.0
-121.475487,38.619839,67,32,1.0
-121.475639,38.619938,67,30,1.0
-121.446137,38.619961,67,106,1.0
-121.321648,38.620216,67,4,0.25
-121.510391,38.620255,67,114,1.0
