geoid,vbm_rate_tot
6067008130,0.626805822731
6067009404,0.666491432668
6067009105,0.641542506573
6067008125,0.665733826763
6067008124,0.632486179619
6067008127,0.691179665135
6067008128,0.720395651066
6067008131,0.692421485462
6067008133,0.714622328089
6067008134,0.655895408546
6067008132,0.674752376827
6067009619,0.702622935018
6067009610,0.60553640564
6067009609,0.641115575471
6067002600,0.56919375107
6067008135,0.699120395652
6067008138,0.655448965958
6067008139,0.67369220549
6067008141,0.65483841125
6067008142,0.601531829061
6067008143,0.644200969096
6067008136,0.70498780235
6067008144,0.688640522354
6067008204,0.686101916311
6067008203,0.666793638932
6067008145,0.63313406932
6067008510,0.661505450272
6067008208,0.64472057901
6067008206,0.613738032498
6067008209,0.687953293472
6067007301,0.666453025322
6067009325,0.772189183169
6067007101,1.0
6067008705,0.703398423595
6067009326,0.728779146388
6067009330,0.667084394884
6067007105,0.677445008206
6067003203,0.657844990548
6067009637,0.69673652635
6067001101,0.657063372539
6067988300,0.714992771273
6067009611,0.67250605063
6067009615,0.691523439291
6067009616,0.647393116348
6067009614,0.727616752907
6067009800,0.696222771428
6067009612,0.657480029728
6067008404,0.662887297092
6067008211,0.665567998653
6067008403,0.680597943987
6067008402,0.658003807331
6067008210,0.74380751671
6067009308,0.650296677393
6067009112,0.628816190699
6067009617,0.699237212315
6067009618,0.66252287402
6067008504,0.654678404577
6067008501,0.678951417011
6067008512,0.719516270119
6067008907,0.679628421679
6067008908,0.687342140488
6067008909,0.691203634165
6067008702,0.770406628755
6067009309,0.678406869924
6067009316,0.658785905129
6067009318,0.710482588091
6067009310,0.635049429638
6067009317,0.630326283513
6067009319,0.711165074017
6067009320,0.684066363923
6067009311,0.690709610966
6067009321,0.663539868854
